Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
37794,00:03:26.654,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37794,00:03:26.654,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37795,00:03:26.660,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.25,-60.31,-17.12,0.9,0.22,0.07,0.36
37795,00:03:26.660,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37795,00:03:26.660,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37796,00:03:26.667,IMU5,-0.3,6.89,-7.27,0.0,0.0,0.0,14.25,-60.31,-17.12,0.9,0.22,0.07,0.36
37796,00:03:26.667,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37796,00:03:26.667,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37797,00:03:26.670,IMU5,-0.3,6.89,-7.27,0.0,0.0,0.0,13.19,-59.88,-16.94,0.9,0.22,0.07,0.36
37797,00:03:26.670,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37797,00:03:26.670,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37798,00:03:26.679,IMU5,-0.3,6.89,-7.27,0.0,0.0,0.0,13.19,-59.88,-16.94,0.9,0.22,0.07,0.36
37798,00:03:26.679,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37798,00:03:26.679,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37799,00:03:26.686,IMU5,-0.3,6.89,-7.27,0.0,0.0,0.0,13.19,-59.88,-16.94,0.9,0.22,0.07,0.36
37799,00:03:26.686,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37799,00:03:26.686,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37800,00:03:26.692,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,13.19,-59.88,-16.94,0.9,0.22,0.07,0.36
37800,00:03:26.692,IMU6,2.03,-9.58,0.5,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37800,00:03:26.692,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37801,00:03:26.695,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37801,00:03:26.695,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,0.38,41.44,-2.31,-0.44,-0.53,0.44,0.57
37801,00:03:26.695,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37802,00:03:26.700,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37802,00:03:26.700,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37802,00:03:26.700,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37803,00:03:26.706,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37803,00:03:26.706,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37803,00:03:26.706,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37804,00:03:26.712,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37804,00:03:26.712,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37804,00:03:26.712,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37805,00:03:26.715,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37805,00:03:26.715,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37805,00:03:26.715,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,22.94,-18.62,-40.38,0.05,0.16,0.77,0.62
37806,00:03:26.723,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37806,00:03:26.723,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37806,00:03:26.723,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37807,00:03:26.730,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37807,00:03:26.730,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37807,00:03:26.730,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37808,00:03:26.736,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37808,00:03:26.736,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37808,00:03:26.736,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37809,00:03:26.740,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37809,00:03:26.740,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37809,00:03:26.740,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37810,00:03:26.746,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37810,00:03:26.746,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37810,00:03:26.746,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37811,00:03:26.753,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37811,00:03:26.753,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37811,00:03:26.753,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37812,00:03:26.762,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37812,00:03:26.762,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37812,00:03:26.762,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37813,00:03:26.765,IMU5,-0.27,6.82,-7.21,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37813,00:03:26.765,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37813,00:03:26.765,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37814,00:03:26.774,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37814,00:03:26.774,IMU6,2.11,-9.61,0.38,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37814,00:03:26.774,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37815,00:03:26.780,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.25,-60.69,-17.25,0.9,0.22,0.07,0.36
37815,00:03:26.780,IMU6,2.11,-9.61,0.46,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37815,00:03:26.780,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37816,00:03:26.786,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.62,-60.44,-17.62,0.9,0.22,0.07,0.36
37816,00:03:26.786,IMU6,2.11,-9.61,0.46,0.0,0.0,0.0,-0.06,41.44,-2.25,-0.44,-0.53,0.44,0.57
37816,00:03:26.786,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37817,00:03:26.789,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.62,-60.44,-17.62,0.9,0.22,0.07,0.36
37817,00:03:26.789,IMU6,2.11,-9.61,0.46,0.0,0.0,0.0,-0.5,41.12,-2.19,-0.44,-0.53,0.44,0.57
37817,00:03:26.789,IMU7,-1.15,2.95,9.12,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37818,00:03:26.795,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.62,-60.44,-17.62,0.9,0.22,0.07,0.36
37818,00:03:26.795,IMU6,2.11,-9.61,0.46,0.0,0.0,0.0,-0.5,41.12,-2.19,-0.44,-0.53,0.44,0.57
37818,00:03:26.795,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,23.62,-17.19,-40.69,0.05,0.16,0.77,0.62
37819,00:03:26.803,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,14.62,-60.44,-17.62,0.9,0.22,0.07,0.36
37819,00:03:26.803,IMU6,2.11,-9.61,0.46,0.0,0.0,0.0,-0.5,41.12,-2.19,-0.44,-0.53,0.44,0.57
37819,00:03:26.803,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37820,00:03:26.809,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,14.62,-60.44,-17.62,0.9,0.22,0.07,0.36
37820,00:03:26.809,IMU6,2.11,-9.61,0.46,0.0,0.0,0.0,-0.5,41.12,-2.19,-0.44,-0.53,0.44,0.57
37820,00:03:26.809,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37821,00:03:26.813,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,14.62,-60.44,-17.62,0.9,0.22,0.07,0.36
37821,00:03:26.813,IMU6,2.07,-9.65,0.46,0.0,0.0,0.0,-0.5,41.12,-2.19,-0.44,-0.53,0.44,0.57
37821,00:03:26.813,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37822,00:03:26.818,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37822,00:03:26.818,IMU6,2.07,-9.65,0.46,0.0,0.0,0.0,-0.5,41.12,-2.19,-0.44,-0.53,0.44,0.57
37822,00:03:26.818,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37823,00:03:26.821,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37823,00:03:26.821,IMU6,2.07,-9.65,0.46,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37823,00:03:26.821,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37824,00:03:26.827,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37824,00:03:26.827,IMU6,2.07,-9.65,0.46,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37824,00:03:26.827,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37825,00:03:26.834,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37825,00:03:26.834,IMU6,2.07,-9.65,0.46,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37825,00:03:26.834,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37826,00:03:26.841,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37826,00:03:26.841,IMU6,2.07,-9.65,0.46,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37826,00:03:26.841,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37827,00:03:26.844,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37827,00:03:26.844,IMU6,2.11,-9.61,0.5,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37827,00:03:26.844,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37828,00:03:26.851,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37828,00:03:26.851,IMU6,2.11,-9.61,0.5,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37828,00:03:26.851,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37829,00:03:26.857,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37829,00:03:26.857,IMU6,2.11,-9.61,0.5,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37829,00:03:26.857,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37830,00:03:26.865,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37830,00:03:26.865,IMU6,2.11,-9.61,0.5,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37830,00:03:26.865,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37831,00:03:26.868,IMU5,-0.27,6.86,-7.21,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37831,00:03:26.868,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,-0.31,41.94,-1.38,-0.44,-0.53,0.44,0.57
37831,00:03:26.868,IMU7,-1.19,2.91,9.04,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37832,00:03:26.876,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37832,00:03:26.876,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37832,00:03:26.876,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.0,-17.62,-40.75,0.05,0.16,0.77,0.62
37833,00:03:26.883,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,15.69,-61.12,-17.5,0.9,0.22,0.07,0.36
37833,00:03:26.883,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37833,00:03:26.883,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37834,00:03:26.891,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37834,00:03:26.891,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37834,00:03:26.891,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37835,00:03:26.894,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37835,00:03:26.894,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37835,00:03:26.894,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37836,00:03:26.902,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37836,00:03:26.902,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37836,00:03:26.902,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37837,00:03:26.909,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37837,00:03:26.909,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37837,00:03:26.909,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37838,00:03:26.918,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37838,00:03:26.918,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37838,00:03:26.918,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37839,00:03:26.921,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37839,00:03:26.921,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37839,00:03:26.921,IMU7,-1.19,2.91,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37840,00:03:26.928,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37840,00:03:26.928,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37840,00:03:26.928,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37841,00:03:26.935,IMU5,-0.23,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37841,00:03:26.935,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37841,00:03:26.935,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,24.25,-16.44,-40.69,0.05,0.16,0.77,0.62
37842,00:03:26.938,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,14.81,-61.38,-18.69,0.9,0.22,0.07,0.36
37842,00:03:26.938,IMU6,2.07,-9.54,0.5,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37842,00:03:26.938,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37843,00:03:26.941,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37843,00:03:26.941,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,0.12,42.25,-1.38,-0.44,-0.53,0.44,0.57
37843,00:03:26.941,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37844,00:03:26.949,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37844,00:03:26.949,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37844,00:03:26.949,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37845,00:03:26.953,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37845,00:03:26.953,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37845,00:03:26.953,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37846,00:03:26.960,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37846,00:03:26.960,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37846,00:03:26.960,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37847,00:03:26.968,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37847,00:03:26.968,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37847,00:03:26.968,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37848,00:03:26.975,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37848,00:03:26.975,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37848,00:03:26.975,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37849,00:03:26.978,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37849,00:03:26.978,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37849,00:03:26.978,IMU7,-1.15,2.87,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37850,00:03:26.985,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37850,00:03:26.985,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37850,00:03:26.985,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,22.94,-17.88,-41.12,0.05,0.16,0.77,0.62
37851,00:03:26.993,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37851,00:03:26.993,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37851,00:03:26.993,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37852,00:03:27.000,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37852,00:03:27.000,IMU6,2.11,-9.61,0.42,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37852,00:03:27.000,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37853,00:03:27.003,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37853,00:03:27.003,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.81,41.75,-2.38,-0.44,-0.53,0.44,0.57
37853,00:03:27.003,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37854,00:03:27.010,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37854,00:03:27.010,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.38,-2.06,-0.44,-0.53,0.44,0.57
37854,00:03:27.010,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37855,00:03:27.015,IMU5,-0.3,6.86,-7.24,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37855,00:03:27.015,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.38,-2.06,-0.44,-0.53,0.44,0.57
37855,00:03:27.015,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37856,00:03:27.022,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,15.06,-60.56,-18.12,0.9,0.22,0.07,0.36
37856,00:03:27.022,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.38,-2.06,-0.44,-0.53,0.44,0.57
37856,00:03:27.022,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37857,00:03:27.025,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,13.75,-61.94,-18.31,0.9,0.22,0.07,0.36
37857,00:03:27.025,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.38,-2.06,-0.44,-0.53,0.44,0.57
37857,00:03:27.025,IMU7,-1.15,2.91,9.12,0.0,0.0,0.0,23.62,-18.25,-40.38,0.05,0.16,0.77,0.62
37858,00:03:27.033,IMU5,-0.27,6.86,-7.23,0.0,0.0,0.0,13.75,-61.94,-18.31,0.9,0.22,0.07,0.36
37858,00:03:27.033,IMU6,2.07,-9.61,0.46,0.0,0.0,0.0,-0.06,42.38,-2.06,-0.44,-0.53,0.44,0.57
