Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,Time_s,GlobalAx,GlobalAy,GlobalAz,Stationary,VelX,VelY,VelZ,PosX,PosY,PosZ
2794,8.74,-2.52,1.14,-0.04,-0.17,0.14,-39.88,-10.5,-23.06,0.1,-0.63,0.06,-0.77,2.794,-0.7349639999999995,0.4916239999999993,-0.6542279999999998,True,0.0,0.0,0.0,-0.0006117966800000369,-0.003719131443999975,0.0003637520990000036
2795,8.55,-2.66,1.04,0.01,-0.18,0.11,-39.88,-10.5,-23.06,0.1,-0.63,0.06,-0.77,2.795,-0.8081359999999995,0.6685559999999996,-0.8259499999999989,True,0.0,0.0,0.0,-0.0006117966800000369,-0.003719131443999975,0.0003637520990000036
2796,8.33,-2.8,0.98,0.07,-0.17,0.05,-39.75,-10.19,-21.87,0.1,-0.63,0.06,-0.77,2.796,-0.8363319999999993,0.8537199999999995,-1.0183219999999995,True,0.0,0.0,0.0,-0.0006117966800000369,-0.003719131443999975,0.0003637520990000036
2797,8.03,-3.1,0.88,0.13,-0.13,-0.04,-39.75,-10.19,-21.87,0.1,-0.63,0.06,-0.76,2.797,-0.7832209999999997,1.1817860000000004,-1.3788640000000019,True,0.0,0.0,0.0,-0.0006117966800000369,-0.003719131443999975,0.0003637520990000036
2798,8.03,-3.18,0.92,0.18,-0.07,-0.12,-39.75,-10.19,-21.87,0.1,-0.63,0.06,-0.76,2.798,-0.7505489999999996,1.2600500000000003,-1.3540040000000015,False,-0.0007832209999999134,0.0011817859999998703,-0.00137886399999985,-0.0006117966800000369,-0.003719131443999975,0.0003637520990000036
2799,8.03,-3.18,0.92,0.22,0.03,-0.19,-39.75,-10.19,-21.87,0.1,-0.63,0.06,-0.77,2.799,-0.8681759999999993,1.29154,-1.2349340000000009,False,-0.0015337699999998303,0.002441835999999732,-0.0027328679999997023,-0.0006125799010000368,-0.003717949657999975,0.0003623732350000039
2800,9.22,-2.73,1.02,0.32,0.17,-0.22,-40.5,-9.75,-21.87,0.1,-0.63,0.06,-0.77,2.8,-0.9602999999999993,0.5823859999999991,-0.17271599999999943,True,0.0,0.0,0.0,-0.0006141136710000365,-0.0037155078219999757,0.00035964036700000454
2801,9.22,-2.73,1.02,0.32,0.17,-0.22,-40.5,-9.75,-21.87,0.1,-0.63,0.05,-0.77,2.801,-0.9865959999999996,0.7172689999999998,-0.19519599999999926,True,0.0,0.0,0.0,-0.0006141136710000365,-0.0037155078219999757,0.00035964036700000454
2802,9.53,-2.46,1.01,0.35,0.14,-0.21,-40.5,-9.75,-21.87,0.1,-0.63,0.05,-0.77,2.802,-1.0302629999999993,0.3856380000000001,0.0456209999999988,False,-0.0009865959999998909,0.0007172689999999208,-0.00019519599999997777,-0.0006141136710000365,-0.0037155078219999757,0.00035964036700000454
2803,10.16,-2.23,0.85,0.39,0.05,-0.19,-40.5,-9.75,-21.87,0.1,-0.63,0.05,-0.77,2.803,-1.2849199999999996,0.016308999999999484,0.5712969999999995,False,-0.0020168589999997764,0.0011029069999998783,-0.000149574999999984,-0.0006151002670000363,-0.003714790552999976,0.0003594451710000046
2804,10.16,-2.23,0.85,0.39,0.05,-0.19,-40.5,-9.75,-21.87,0.1,-0.63,0.05,-0.77,2.804,-1.2849199999999996,0.016308999999999484,0.5712969999999995,False,-0.0033017789999996343,0.001119215999999876,0.0004217219999999526,-0.0006171171260000359,-0.0037136876459999764,0.0003592955960000046
2805,10.38,-2.19,0.79,0.45,-0.03,-0.16,-40.5,-10.88,-22.37,0.11,-0.63,0.05,-0.77,2.805,-1.3926999999999996,-0.22796,0.7810839999999999,False,-0.004586699000000063,0.001135524999999881,0.0009930190000001428,-0.0006204189050000366,-0.003712568429999976,0.0003597173180000047
2806,10.38,-2.19,0.79,0.45,-0.03,-0.16,-40.5,-10.88,-22.37,0.11,-0.63,0.04,-0.77,2.806,-1.4126899999999996,-0.08303500000000036,0.7709050000000008,False,-0.00597939899999991,0.0009075649999999062,0.0017741030000000568,-0.0006250056040000362,-0.003711432904999976,0.00036071033700000476
2807,10.53,-2.37,0.68,0.5,-0.06,-0.14,-40.5,-10.88,-22.37,0.11,-0.63,0.04,-0.77,2.807,-1.5696249999999992,0.05122300000000006,0.9284360000000014,False,-0.007392088999999754,0.000824529999999915,0.0025450079999999728,-0.0006309850030000355,-0.003710525339999976,0.00036248444000000463
2808,10.63,-2.47,0.69,0.57,-0.1,-0.1,-40.5,-10.88,-22.37,0.11,-0.63,0.04,-0.77,2.808,-1.5902849999999997,0.12762300000000038,1.0466610000000003,False,-0.00896171399999958,0.0008757529999999094,0.0034734439999998716,-0.0006383770920000344,-0.003709700809999976,0.00036502944800000434
2809,10.72,-2.53,0.69,0.57,-0.1,-0.1,-40.5,-10.88,-22.37,0.11,-0.63,0.04,-0.77,2.809,-1.6141199999999993,0.16640699999999964,1.1451990000000016,False,-0.01055199900000011,0.0010033759999999523,0.004520105000000222,-0.000647338806000037,-0.003708825056999976,0.00036850289200000537
2810,10.87,-2.76,0.62,0.52,-0.16,-0.03,-40.5,-12.0,-21.87,0.11,-0.63,0.03,-0.77,2.81,-1.7663759999999997,0.5009919999999999,1.3028439999999968,False,-0.012166118999999932,0.0011697829999999336,0.0056653040000000975,-0.000657890805000036,-0.0037078216809999765,0.0003730229970000051
2811,10.92,-2.98,0.54,0.52,-0.16,-0.03,-40.5,-12.0,-21.87,0.11,-0.63,0.03,-0.77,2.811,-1.8827119999999997,0.6981360000000004,1.3751040000000003,False,-0.013932494999999738,0.0016707749999998783,0.006968147999999951,-0.0006700569240000346,-0.0037066518979999765,0.00037868830100000456
2812,10.99,-3.22,0.39,0.46,-0.21,0.03,-40.5,-12.0,-21.87,0.11,-0.63,0.03,-0.77,2.812,-2.0737519999999994,0.9042040000000002,1.4558279999999986,False,-0.01581520699999953,0.002368910999999802,0.0083432519999998,-0.0006839894190000328,-0.003704981122999977,0.00038565644900000374
2813,11.07,-3.45,0.19,0.4,-0.29,0.08,-40.5,-12.0,-21.87,0.12,-0.63,0.03,-0.77,2.813,-2.341718999999999,0.917793,1.5712449999999993,False,-0.01788895900000022,0.003273115000000104,0.009799080000000284,-0.0006998046260000376,-0.0037026122119999763,0.0003939997010000063
2814,11.55,-3.75,-0.79,0.37,-0.4,0.14,-40.5,-12.0,-21.87,0.12,-0.63,0.03,-0.77,2.814,-3.4312709999999997,1.000395,1.8873950000000015,False,-0.020230677999999964,0.004190908000000003,0.011370325000000112,-0.0007176935850000358,-0.0036993390969999765,0.0004037987810000055
2815,11.79,-3.61,-1.35,0.39,-0.53,0.21,-40.56,-13.38,-21.06,0.12,-0.64,0.03,-0.76,2.815,-3.6643949999999994,0.7595270000000003,2.0485109999999978,False,-0.023661948999999585,0.005191302999999892,0.013257719999999905,-0.0007379242630000335,-0.003695148188999977,0.0004151691060000044
2816,11.98,-3.38,-1.65,0.44,-0.67,0.26,-40.56,-13.38,-21.06,0.12,-0.64,0.03,-0.76,2.816,-3.95463,0.4616379999999997,2.1317090000000007,False,-0.02732634399999918,0.005950829999999808,0.015306230999999677,-0.0007615862120000305,-0.0036899568859999773,0.00042842682600000286
2817,11.49,-2.8,-0.36,0.47,-0.65,0.23,-40.56,-13.38,-21.06,0.13,-0.64,0.03,-0.76,2.817,-2.5452559999999993,-0.04080800000000021,1.8052099999999989,False,-0.0312809740000005,0.006412467999999962,0.01743794000000039,-0.0007889125560000388,-0.0036840060559999756,0.00044373305700000766
2818,10.89,-3.23,0.96,0.47,-0.65,0.23,-40.56,-13.38,-21.06,0.13,-0.64,0.02,-0.76,2.818,-1.2665149999999998,0.8326889999999998,1.5399480000000008,False,-0.03382623000000022,0.0063716599999999665,0.01924315000000019,-0.0008201935300000358,-0.0036775935879999762,0.0004611709970000061
2819,10.52,-4.1,3.17,0.36,-0.39,0.2,-40.56,-13.38,-21.06,0.13,-0.64,0.02,-0.76,2.819,0.8012800000000007,2.0596459999999994,1.760897,False,-0.03509274500000008,0.007204348999999875,0.020783098000000024,-0.0008540197600000323,-0.003671221927999977,0.00048041414700000415
2820,10.37,-4.42,6.36,0.34,0.3,0.33,-40.56,-12.25,-19.56,0.13,-0.64,0.02,-0.76,2.82,3.888785000000001,2.8373340000000002,2.267287999999999,False,-0.03429146500000017,0.009263994999999647,0.02254399499999983,-0.0008891125050000285,-0.0036640175789999776,0.0005011972450000019
2821,13.59,-5.45,5.65,0.42,1.12,0.45,-40.56,-12.25,-19.56,0.13,-0.64,0.02,-0.76,2.821,2.529415000000001,3.0210670000000004,5.454668999999999,False,-0.030402679999998867,0.012101329000000594,0.024811283000000586,-0.0009234039700000401,-0.003654753583999975,0.0005237412400000093
2822,15.03,-6.32,4.74,0.28,1.04,0.52,-40.56,-12.25,-19.56,0.14,-0.63,0.03,-0.76,2.822,1.037980000000001,2.882754,6.804672000000002,False,-0.027873264999999144,0.015122396000000262,0.030265951999999985,-0.0009538066500000356,-0.0036426522549999757,0.0005485525230000071
2823,14.67,-6.39,5.42,-0.11,0.34,0.59,-40.56,-12.25,-19.56,0.14,-0.63,0.03,-0.76,2.823,1.7409299999999996,3.128693999999999,6.614092000000001,False,-0.026835284999999258,0.018005149999999946,0.03707062399999924,-0.0009816799150000317,-0.003627529858999977,0.0005788184750000038
2824,10.13,-3.44,6.93,-0.49,-0.11,0.61,-40.56,-12.25,-19.56,0.14,-0.63,0.03,-0.76,2.824,4.45132,1.6496259999999991,1.9509179999999997,False,-0.02509435499999945,0.0211338439999996,0.043684715999998514,-0.001008515200000028,-0.003609524708999979,0.000615889098999999
2825,8.5,-1.92,6.7,-0.62,-0.14,0.61,-41.69,-12.0,-19.56,0.14,-0.63,0.04,-0.76,2.825,4.796202000000001,0.3676560000000001,0.021113999999998967,False,-0.020643034999997964,0.02278347000000015,0.04563563399999916,-0.001033609555000036,-0.0035883908649999726,0.000659573815000012
2826,7.8,-0.45,5.84,-0.55,-0.12,0.56,-41.69,-12.0,-19.56,0.14,-0.63,0.04,-0.76,2.826,4.315652,-0.9488709999999996,-1.1609320000000007,True,0.0,0.0,0.0,-0.0010542525900000316,-0.003565607394999975,0.0007052094490000062
2827,7.47,0.94,4.71,-0.33,-0.24,0.45,-41.69,-12.0,-19.56,0.14,-0.64,0.04,-0.76,2.827,3.6660440000000003,-2.322456,-1.976388000000001,True,0.0,0.0,0.0,-0.0010542525900000316,-0.003565607394999975,0.0007052094490000062
2828,6.79,3.16,3.29,-0.02,-0.49,0.28,-41.69,-12.0,-19.56,0.14,-0.64,0.04,-0.76,2.828,2.7295160000000003,-4.455584,-3.4271960000000004,True,0.0,0.0,0.0,-0.0010542525900000316,-0.003565607394999975,0.0007052094490000062
2829,6.79,3.16,3.29,0.29,-0.67,0.08,-41.69,-12.0,-19.56,0.14,-0.64,0.04,-0.76,2.829,2.7295160000000003,-4.455584,-3.4271960000000004,False,0.002729516000000912,-0.004455584000001488,-0.003427196000001145,-0.0010542525900000316,-0.003565607394999975,0.0007052094490000062
2830,6.75,3.56,2.66,0.51,-0.67,-0.09,-41.0,-11.19,-20.75,0.14,-0.64,0.04,-0.75,2.83,2.2381450000000003,-4.831232,-3.8025580000000003,False,0.0054590320000006114,-0.008911168000000996,-0.0068543920000007676,-0.0010515230740000309,-0.0035700629789999763,0.0007017822530000054
2831,6.75,3.56,2.66,0.57,-0.48,-0.14,-41.0,-11.19,-20.75,0.15,-0.64,0.04,-0.75,2.831,2.3132480000000006,-4.88811,-3.8458120000000005,False,0.0076971770000003655,-0.013742400000000463,-0.010656950000000349,-0.0010460640420000308,-0.0035789741469999764,0.0006949278610000054
2832,8.86,-0.83,1.72,0.44,-0.2,-0.11,-41.0,-11.19,-20.75,0.15,-0.64,0.03,-0.75,2.832,0.34848400000000024,-1.2934629999999998,-0.8872900000000019,False,0.010010425000000111,-0.018630509999999927,-0.014502761999999926,-0.0010383668650000312,-0.0035927165469999754,0.0006842709110000062
2833,9.53,-2.64,1.44,0.18,0.02,-0.03,-41.0,-11.19,-20.75,0.15,-0.64,0.03,-0.75,2.833,-0.34855299999999967,0.2060460000000003,0.12998999999999938,False,0.010358909000000227,-0.01992397300000036,-0.015390052000000225,-0.0010283564400000278,-0.0036113470569999816,0.0006697681490000014
2834,10.04,-4.29,1.37,-0.12,0.11,0.1,-41.0,-11.19,-20.75,0.15,-0.64,0.04,-0.75,2.834,-0.7392419999999991,1.474712,1.027105999999998,False,0.010010356000000265,-0.01971792700000038,-0.01526006200000024,-0.0010179975310000288,-0.0036312710299999796,0.0006543780970000029
2835,10.66,-6.58,2.29,-0.38,0.17,0.22,-42.06,-10.19,-18.0,0.15,-0.64,0.04,-0.75,2.835,-0.32484399999999924,3.5958279999999996,2.3518419999999995,False,0.009271114000000347,-0.018243215000000545,-0.014232956000000355,-0.0010079871750000296,-0.003650988956999978,0.0006391180350000043
2836,10.95,-7.1,2.87,-0.55,0.27,0.3,-42.06,-10.19,-18.0,0.14,-0.64,0.04,-0.75,2.836,0.18270900000000045,4.233353999999999,2.7681629999999995,True,0.0,0.0,0.0,-0.0009987160610000303,-0.0036692321719999765,0.0006248850790000056
2837,11.06,-7.18,3.11,-0.57,0.31,0.25,-42.06,-10.19,-18.0,0.14,-0.64,0.04,-0.75,2.837,0.3882539999999999,4.309302,2.932683000000001,False,0.00018270900000006148,0.004233354000001413,0.002768163000000924,-0.0009987160610000303,-0.0036692321719999765,0.0006248850790000056
2838,10.86,-6.79,2.99,-0.5,0.21,0.07,-42.06,-10.19,-18.0,0.14,-0.64,0.04,-0.75,2.838,0.3606220000000002,3.9763870000000003,2.6291270000000004,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2839,9.95,-4.9,2.53,-0.43,-0.01,-0.2,-42.06,-10.19,-18.0,0.14,-0.64,0.05,-0.75,2.839,0.3976099999999998,2.192326,1.2783799999999985,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2840,9.42,-3.51,2.38,-0.39,-0.25,-0.47,-41.75,-9.75,-18.75,0.14,-0.64,0.05,-0.75,2.84,0.526424,1.0014159999999999,0.39816199999999924,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2841,8.78,-2.06,2.27,-0.35,-0.43,-0.67,-41.75,-9.75,-18.75,0.13,-0.64,0.04,-0.75,2.841,0.6984520000000001,0.04430800000000054,-0.6243140000000018,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2842,7.04,0.88,1.21,-0.42,-0.33,-0.56,-41.88,-10.5,-17.56,0.12,-0.65,0.04,-0.75,2.842,0.4085180000000006,-2.36984,-3.018776,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2843,7.04,0.88,1.21,-0.42,-0.33,-0.56,-41.88,-10.5,-17.56,0.12,-0.65,0.04,-0.75,2.843,0.4085180000000006,-2.36984,-3.018776,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2844,7.14,0.16,1.21,-0.51,0.01,-0.27,-41.88,-10.5,-17.56,0.12,-0.65,0.04,-0.75,2.844,0.30363800000000074,-1.6953599999999998,-2.7667160000000006,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2845,7.14,0.16,1.21,-0.48,0.2,-0.17,-41.88,-10.5,-17.56,0.11,-0.65,0.04,-0.75,2.845,0.28384800000000043,-1.6043580000000002,-2.7617070000000004,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2846,7.83,-1.57,1.58,-0.42,0.33,-0.11,-41.88,-10.5,-17.56,0.11,-0.65,0.04,-0.75,2.846,0.3630090000000006,-0.043028999999999984,-1.688153999999999,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2847,7.83,-1.57,1.58,-0.42,0.33,-0.11,-41.88,-10.5,-17.56,0.11,-0.65,0.04,-0.75,2.847,0.3630090000000006,-0.043028999999999984,-1.688153999999999,True,0.0,0.0,0.0,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2848,8.61,-2.23,1.64,-0.19,0.43,-0.09,-41.56,-12.0,-18.0,0.11,-0.65,0.05,-0.75,2.848,0.2712960000000004,0.295212,-0.7784759999999995,False,0.0003630089999999606,-4.302899999999525e-05,-0.0016881539999998132,-0.0009985333520000303,-0.0036649988179999755,0.0006276532420000062
2849,8.95,-2.4,1.64,-0.1,0.36,-0.12,-41.56,-12.0,-18.0,0.11,-0.65,0.05,-0.75,2.849,0.2099600000000006,0.38197999999999993,-0.41365600000000136,False,0.0006343050000000517,0.0002521830000001033,-0.002466630000000073,-0.0009981703430000301,-0.0036650418469999753,0.0006259650880000059
2850,9.17,-2.35,1.71,-0.06,0.26,-0.18,-41.56,-12.0,-18.0,0.11,-0.64,0.05,-0.76,2.85,-0.012749999999999817,0.27631400000000017,-0.1771180000000001,False,0.0008442650000000291,0.0006341630000000611,-0.0028802860000000288,-0.00099753603800003,-0.003664789663999975,0.0006234984580000061
2851,9.06,-2.16,1.71,-0.09,0.17,-0.22,-41.56,-12.0,-18.0,0.11,-0.64,0.05,-0.76,2.851,0.024282000000000137,0.11695199999999992,-0.32410800000000073,False,0.0008315150000000307,0.0009104770000000308,-0.0030574040000000092,-0.0009966917730000302,-0.003664155500999975,0.0006206181720000063
2852,8.76,-1.9,1.6,-0.14,0.13,-0.22,-40.88,-10.88,-18.75,0.1,-0.64,0.05,-0.76,2.852,-0.0006999999999997009,0.042969999999999564,-0.707472000000001,False,0.0008557970000000281,0.0010274290000000178,-0.003381511999999974,-0.0009958602580000303,-0.003663245023999975,0.0006175607680000067
2853,8.38,-1.44,1.15,-0.18,0.12,-0.19,-40.88,-10.88,-18.75,0.1,-0.64,0.05,-0.76,2.853,-0.34148999999999985,-0.34671200000000046,-1.2461509999999993,False,0.0008550970000000282,0.0010703990000000317,-0.004088984000000211,-0.0009950044610000299,-0.003662217594999975,0.0006141792560000056
2854,8.3,-1.32,0.88,-0.25,0.17,-0.07,-40.88,-10.88,-18.75,0.1,-0.64,0.05,-0.76,2.854,-0.583446,-0.4604360000000003,-1.3950400000000016,False,0.0005136070000000659,0.0007236870000000695,-0.005335135000000073,-0.00099414936400003,-0.003661147195999975,0.0006100902720000058
2855,8.28,-1.3,0.72,-0.25,0.17,-0.07,-40.88,-10.88,-18.75,0.1,-0.64,0.05,-0.76,2.855,-0.7357239999999998,-0.48393000000000014,-1.4464560000000013,False,-6.983899999986982e-05,0.0002632510000001199,-0.006730174999999922,-0.00099363575700003,-0.003660423508999975,0.0006047551370000064
2856,8.32,-1.26,0.66,-0.28,0.22,-0.01,-40.88,-10.88,-18.75,0.1,-0.64,0.05,-0.76,2.856,-0.797592,-0.5346780000000003,-1.426634,False,-0.0008055629999997886,-0.00022067899999982695,-0.008176630999999764,-0.0009937055960000298,-0.0036601602579999747,0.0005980249620000072
2857,8.5,-1.44,0.63,-0.29,0.28,0.05,-42.0,-11.56,-17.56,0.1,-0.64,0.05,-0.76,2.857,-0.8718059999999996,-0.39967200000000036,-1.2218750000000007,True,0.0,0.0,0.0,-0.00099451115900003,-0.0036603809369999745,0.0005898483310000047
2858,8.69,-1.61,0.76,-0.29,0.32,0.09,-42.0,-11.56,-17.56,0.1,-0.64,0.05,-0.76,2.858,-0.7894969999999997,-0.26825299999999985,-0.9814480000000003,True,0.0,0.0,0.0,-0.00099451115900003,-0.0036603809369999745,0.0005898483310000047
2859,8.94,-1.78,0.85,-0.3,0.36,0.11,-42.0,-11.56,-17.56,0.1,-0.64,0.05,-0.76,2.859,-0.7561299999999997,-0.1518740000000001,-0.6902730000000012,True,0.0,0.0,0.0,-0.00099451115900003,-0.0036603809369999745,0.0005898483310000047
2860,9.64,-2.2,1.17,-0.3,0.4,0.11,-42.0,-11.56,-17.56,0.1,-0.64,0.05,-0.76,2.86,-0.5909439999999999,0.12293999999999958,0.12552699999999994,True,0.0,0.0,0.0,-0.00099451115900003,-0.0036603809369999745,0.0005898483310000047
2861,10.06,-2.37,1.22,-0.3,0.43,0.1,-42.0,-11.56,-17.56,0.1,-0.64,0.06,-0.76,2.861,-0.6024639999999999,0.05060000000000015,0.5879200000000004,True,0.0,0.0,0.0,-0.00099451115900003,-0.0036603809369999745,0.0005898483310000047
2862,10.49,-2.51,1.25,-0.28,0.41,0.08,-40.5,-10.88,-18.37,0.1,-0.64,0.06,-0.76,2.862,-0.6529359999999995,0.08962399999999988,1.0369839999999986,False,-0.0006024639999999336,5.0599999999994576e-05,0.0005879199999999357,-0.00099451115900003,-0.0036603809369999745,0.0005898483310000047
2863,10.49,-2.51,1.25,-0.28,0.33,0.06,-40.5,-10.88,-18.37,0.1,-0.63,0.06,-0.77,2.863,-0.9579379999999993,0.0837579999999993,1.0427020000000002,True,0.0,0.0,0.0,-0.0009951136230000298,-0.0036603303369999746,0.0005904362510000045
2864,10.79,-2.54,1.31,-0.3,0.22,0.04,-40.5,-10.88,-18.37,0.09,-0.63,0.06,-0.77,2.864,-0.9411949999999989,0.2006660000000001,1.3273129999999984,True,0.0,0.0,0.0,-0.0009951136230000298,-0.0036603303369999746,0.0005904362510000045
2865,10.64,-2.41,1.36,-0.34,0.14,0.02,-40.5,-10.88,-18.37,0.09,-0.63,0.06,-0.77,2.865,-0.8552299999999993,0.10669299999999979,1.1666739999999987,False,-0.0009411950000003133,0.00020066600000006712,0.0013273130000004416,-0.0009951136230000298,-0.0036603303369999746,0.0005904362510000045
2866,10.47,-2.36,1.38,-0.4,0.1,0.02,-40.88,-10.06,-20.37,0.09,-0.63,0.06,-0.77,2.866,-0.7999049999999999,0.09462199999999954,0.9972960000000004,False,-0.0017964250000002183,0.0003073590000000552,0.002493987000000312,-0.00099605481800003,-0.0036601296709999746,0.0005917635640000048
2867,10.35,-2.1,1.05,-0.46,0.11,0.03,-40.88,-10.06,-20.37,0.09,-0.63,0.06,-0.77,2.867,-1.0842749999999994,-0.14090999999999998,0.7624950000000013,False,-0.00259633000000013,0.0004019810000000443,0.0034912830000002025,-0.0009978512430000302,-0.0036598223119999745,0.0005942575510000049
2868,10.48,-1.87,0.66,-0.5,0.11,0.05,-40.88,-10.06,-20.37,0.09,-0.63,0.07,-0.77,2.868,-1.4661439999999994,-0.5465520000000003,0.7707639999999998,False,-0.0036806050000000104,0.00026107100000005983,0.004253778000000119,-0.00100044757300003,-0.0036594203309999744,0.0005977488340000047
2869,10.73,-1.7,0.15,-0.5,0.1,0.07,-40.88,-10.06,-20.37,0.09,-0.63,0.07,-0.77,2.869,-2.007004,-0.7721640000000001,0.8709679999999995,False,-0.0051467490000004995,-0.0002854810000001229,0.005024542000000376,-0.0010041281780000313,-0.003659159259999974,0.0006020026120000063
2870,11.13,-1.68,-0.52,-0.5,0.04,0.06,-40.88,-10.06,-20.37,0.09,-0.63,0.07,-0.77,2.87,-2.741592,-0.8861720000000002,1.1161200000000004,True,0.0,0.0,0.0,-0.0010092749270000313,-0.0036594447409999745,0.0006070271540000061
2871,12.11,-1.84,-1.69,-0.5,-0.06,0.03,-40.88,-10.06,-20.37,0.09,-0.63,0.07,-0.77,2.871,-4.088475999999999,-0.9586999999999998,1.856895999999999,True,0.0,0.0,0.0,-0.0010092749270000313,-0.0036594447409999745,0.0006070271540000061
2872,12.45,-2.14,-1.97,-0.53,-0.18,-0.01,-40.5,-9.38,-20.37,0.08,-0.63,0.07,-0.77,2.872,-4.429782999999999,-0.5241500000000003,2.1868789999999994,True,0.0,0.0,0.0,-0.0010092749270000313,-0.0036594447409999745,0.0006070271540000061
2873,12.56,-2.41,-1.94,-0.56,-0.29,-0.07,-40.5,-9.38,-20.37,0.08,-0.64,0.08,-0.76,2.873,-4.068416,-0.4278880000000002,2.46152,True,0.0,0.0,0.0,-0.0010092749270000313,-0.0036594447409999745,0.0006070271540000061
2874,12.29,-2.69,-1.52,-0.57,-0.35,-0.11,-40.5,-9.38,-20.37,0.08,-0.64,0.08,-0.76,2.874,-3.6144799999999995,-0.10263999999999995,2.3355999999999995,False,-0.004068415999999552,-0.0004278879999999531,0.002461519999999729,-0.0010092749270000313,-0.0036594447409999745,0.0006070271540000061
2875,11.09,-2.83,0.75,-0.51,-0.13,-0.03,-40.5,-9.38,-20.37,0.08,-0.64,0.08,-0.76,2.875,-1.1782559999999997,0.2589919999999999,1.5963199999999986,False,-0.007682895999999153,-0.0005305279999999417,0.004797119999999471,-0.0010133433430000304,-0.0036598726289999743,0.0006094886740000056
2876,10.6,-2.45,2.38,-0.51,-0.13,-0.03,-40.5,-9.38,-20.37,0.08,-0.64,0.08,-0.76,2.876,0.5178880000000001,-0.032815999999999984,1.314639999999999,False,-0.008861151999999024,-0.00027153599999997036,0.006393439999999294,-0.0010210262390000287,-0.0036604031569999742,0.0006142857940000045
2877,10.1,-1.86,5.12,0.03,1.08,-0.26,-39.88,-9.0,-20.75,0.07,-0.63,0.08,-0.77,2.877,3.0169980000000014,-0.4660500000000002,1.2649439999999998,False,-0.00834326399999908,-0.00030435199999996674,0.007708079999999148,-0.0010298873910000268,-0.0036606746929999743,0.0006206792340000031
2878,12.93,-0.23,5.35,0.03,1.08,-0.26,-39.88,-9.0,-20.75,0.07,-0.63,0.08,-0.77,2.878,2.695205000000001,-2.659393,3.679066999999998,False,-0.005326265999998071,-0.0007704020000001226,0.008973023999999571,-0.0010382306550000286,-0.003660979044999974,0.0006283873140000048
2879,15.19,-0.47,3.35,0.48,1.62,-0.37,-39.88,-9.0,-20.75,0.07,-0.63,0.08,-0.77,2.879,0.2843750000000016,-2.825989,5.5081430000000005,False,-0.0026310609999983664,-0.00342979499999983,0.012652090999999165,-0.0010435569210000262,-0.003661749446999974,0.0006373603380000034
2880,16.26,-0.36,2.55,0.79,0.38,-0.47,-39.88,-9.0,-20.75,0.07,-0.62,0.07,-0.78,2.88,-1.158954000000001,-2.8902,6.399084000000004,False,-0.002346685999998396,-0.006255783999999518,0.018160233999998558,-0.0010461879820000243,-0.0036651792419999736,0.0006500124290000012
2881,15.68,0.57,3.37,0.79,0.38,-0.47,-39.88,-9.0,-20.75,0.07,-0.62,0.07,-0.78,2.881,-0.20706200000000008,-3.709078,5.845191999999999,False,-0.0035056399999982696,-0.0091459839999992,0.024559317999997856,-0.0010485346680000225,-0.0036714350259999724,0.0006681726629999978
2882,11.14,0.59,5.93,0.98,-0.11,-0.47,-39.88,-8.56,-20.5,0.08,-0.62,0.06,-0.78,2.882,3.3579920000000003,-2.765732,2.0888360000000006,False,-0.003712701999998339,-0.012855062000000438,0.03040450999999981,-0.001052040308000022,-0.0036805810099999744,0.0006927319810000038
2883,9.46,0.05,6.13,1.14,-0.13,-0.39,-39.88,-8.56,-20.5,0.08,-0.62,0.06,-0.78,2.883,3.897752,-1.8992440000000002,0.6295400000000004,False,-0.00035470999999870833,-0.015620794000000132,0.032493345999999576,-0.00105575301000002,-0.0036934360719999733,0.0007231364910000003
2884,6.28,-3.55,5.14,0.79,-0.13,-0.28,-39.88,-8.56,-20.5,0.08,-0.62,0.05,-0.78,2.884,3.4073599999999993,2.4287089999999996,-1.9857579999999997,False,0.0035430420000008623,-0.017520037999999922,0.033122885999999505,-0.0010561077200000185,-0.003709056865999972,0.0007556298369999963
2885,6.28,-3.55,5.14,0.79,-0.13,-0.28,-39.88,-8.56,-20.5,0.08,-0.62,0.05,-0.78,2.885,3.4073599999999993,2.4287089999999996,-1.9857579999999997,True,0.0,0.0,0.0,-0.001052564678000018,-0.00372657690399997,0.0007887527229999921
