Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW,DeviceName
7390,00:00:34,IMU5,-0.00,0.00,-0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7390,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7391,00:00:34,IMU4,0.00,0.00,-0.00,-0.15,6.15,7.41,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7391,00:00:34,IMU5,-0.00,0.00,0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7391,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7392,00:00:34,IMU4,0.00,0.00,-0.00,-0.15,6.15,7.41,37.19,-36.44,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7392,00:00:34,IMU5,-0.00,0.00,0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7392,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7393,00:00:34,IMU4,0.00,0.00,-0.00,-0.15,6.15,7.41,37.19,-36.44,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7393,00:00:34,IMU5,0.00,0.00,-0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7393,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7394,00:00:34,IMU4,0.00,0.00,0.00,-0.15,6.15,7.41,37.19,-36.44,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7394,00:00:34,IMU5,0.00,0.00,-0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7394,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7395,00:00:34,IMU4,0.00,0.00,0.00,-0.15,6.15,7.41,37.19,-36.44,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7395,00:00:34,IMU5,0.00,0.00,-0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7395,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7396,00:00:34,IMU4,0.00,0.00,0.00,-0.15,6.11,7.41,37.19,-36.44,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7396,00:00:34,IMU5,0.00,0.00,-0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7396,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7397,00:00:34,IMU4,-0.00,0.00,-0.01,-0.15,6.11,7.41,37.19,-36.44,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7397,00:00:34,IMU5,0.00,0.00,-0.00,0.23,-2.84,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7397,00:00:34,IMU6,-0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7398,00:00:34,IMU4,-0.00,0.00,-0.01,-0.15,6.11,7.41,36.44,-35.31,-33.69,0.22,0.26,0.72,0.61,Right_Leg
7398,00:00:34,IMU5,0.00,0.00,-0.00,0.23,-2.84,9.27,-19.56,-23.19,-20.44,-0.06,0.13,-0.92,0.36,Right_Leg
7398,00:00:34,IMU6,-0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7399,00:00:34,IMU4,-0.00,0.00,-0.01,-0.15,6.11,7.41,36.44,-35.31,-33.69,0.22,0.26,0.72,0.61,Right_Leg
