Timestamp_us,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
20250000, 5.17,1.22,-8.67,-0.06,0.16,0.08,-6.50,0.25,45.69,0.25,-0.15,-0.95,-0.08
20260000, 5.24,0.34,-8.58,-0.03,0.14,-0.09,-6.50,0.25,45.69,0.25,-0.15,-0.95,-0.08
20270000, 5.17,0.20,-8.52,-0.06,0.15,-0.17,-6.50,0.25,45.69,0.25,-0.15,-0.95,-0.08
20280004, 4.89,0.20,-8.26,-0.03,0.15,-0.16,-6.50,0.25,45.69,0.25,-0.15,-0.95,-0.08
20290000, 4.40,0.33,-8.25,-0.06,0.18,-0.15,-8.38,-0.37,45.25,0.25,-0.15,-0.95,-0.08
20300004, 4.72,1.85,-8.27,-0.08,0.22,-0.07,-8.38,-0.37,45.25,0.25,-0.15,-0.95,-0.08
20310000, 4.84,1.72,-7.91,-0.04,0.20,-0.07,-8.38,-0.37,45.25,0.26,-0.15,-0.95,-0.08
20320000, 5.11,1.13,-8.10,-0.08,0.22,-0.15,-8.38,-0.37,45.25,0.26,-0.15,-0.95,-0.08
20330000, 5.13,1.07,-8.09,-0.06,0.20,-0.05,-8.38,-0.37,45.25,0.26,-0.15,-0.95,-0.08
20340000, 4.94,0.91,-8.11,-0.05,0.20,-0.00,-7.69,0.37,45.69,0.26,-0.15,-0.95,-0.08
20350004, 5.18,0.84,-8.09,-0.05,0.19,0.01,-7.69,0.37,45.69,0.26,-0.15,-0.95,-0.08
20360000, 5.40,0.76,-8.15,-0.04,0.16,0.02,-7.69,0.37,45.69,0.26,-0.15,-0.95,-0.08
20370005, 5.24,0.78,-8.15,-0.04,0.13,0.06,-7.69,0.37,45.69,0.26,-0.15,-0.95,-0.08
20380004, 4.96,0.81,-8.19,-0.03,0.13,0.09,-7.69,0.37,45.69,0.26,-0.15,-0.95,-0.08
20390005, 4.96,0.81,-8.19,-0.03,0.13,0.09,-8.75,0.37,45.69,0.26,-0.15,-0.95,-0.08
20400000, 4.97,0.77,-8.16,-0.03,0.13,0.12,-8.75,0.37,45.69,0.26,-0.15,-0.95,-0.08
20410000, 4.99,0.83,-8.10,-0.02,0.13,0.13,-8.75,0.37,45.69,0.26,-0.15,-0.95,-0.08
20420000, 5.13,0.86,-8.18,-0.04,0.15,0.14,-8.75,0.37,45.69,0.26,-0.15,-0.95,-0.08
20430000, 5.31,0.75,-8.13,-0.03,0.15,0.16,-8.75,0.37,45.69,0.26,-0.15,-0.95,-0.08
20440000, 5.27,0.67,-8.14,-0.03,0.15,0.15,-8.75,0.50,45.69,0.26,-0.15,-0.95,-0.08
20450000, 5.25,0.59,-8.18,-0.02,0.13,0.15,-8.75,0.50,45.69,0.27,-0.15,-0.95,-0.08
20460000, 5.46,0.57,-8.10,-0.00,0.10,0.14,-8.75,0.50,45.69,0.27,-0.15,-0.95,-0.08
20470000, 5.43,0.62,-8.08,0.01,0.08,0.15,-8.75,0.50,45.69,0.27,-0.15,-0.95,-0.08
20480004, 5.28,0.66,-8.07,-0.02,0.07,0.19,-8.75,0.50,45.69,0.27,-0.15,-0.95,-0.08
20490000, 4.91,0.81,-8.16,-0.04,0.07,0.27,-9.88,0.06,45.25,0.27,-0.16,-0.95,-0.08
20504604, 5.45,0.73,-7.95,-0.04,0.05,0.33,-9.88,0.06,45.25,0.27,-0.16,-0.95,-0.08
20510645, 5.44,0.73,-8.03,-0.06,0.03,0.36,-9.88,0.06,45.25,0.27,-0.16,-0.95,-0.08
20520004, 5.44,0.73,-8.03,-0.00,0.03,0.37,-9.88,0.06,45.25,0.27,-0.16,-0.95,-0.08
20530000, 5.02,0.73,-8.21,0.02,0.05,0.31,-9.88,0.06,45.25,0.27,-0.16,-0.95,-0.08
20540004, 5.56,-0.14,-8.25,-0.00,-0.00,0.29,-9.88,1.19,44.88,0.27,-0.16,-0.95,-0.08
20550004, 5.73,-0.22,-8.44,0.03,0.01,0.17,-9.88,1.19,44.88,0.27,-0.16,-0.95,-0.08
20560004, 5.52,-0.34,-8.46,0.07,-0.02,0.05,-9.88,1.19,44.88,0.27,-0.16,-0.95,-0.08
20570000, 5.39,0.11,-8.21,0.07,-0.06,-0.00,-9.88,1.19,44.88,0.27,-0.16,-0.95,-0.08
20580004, 5.41,0.34,-8.26,0.05,-0.08,-0.02,-9.88,1.19,44.88,0.27,-0.16,-0.95,-0.08
20590000, 5.24,0.38,-8.26,0.05,-0.10,-0.01,-8.00,0.06,45.38,0.27,-0.16,-0.95,-0.08
20600004, 5.23,0.44,-8.14,0.04,-0.15,-0.00,-8.00,0.06,45.38,0.27,-0.16,-0.95,-0.08
20610000, 5.41,0.49,-8.18,0.04,-0.21,0.03,-8.00,0.06,45.38,0.27,-0.16,-0.95,-0.08
20620000, 5.40,0.47,-8.24,0.05,-0.28,0.07,-8.00,0.06,45.38,0.27,-0.16,-0.95,-0.08
20630000, 5.32,0.43,-8.26,0.07,-0.35,0.09,-8.00,0.06,45.38,0.26,-0.17,-0.95,-0.08
20640000, 5.45,0.41,-8.21,0.08,-0.43,0.11,-8.38,0.50,45.38,0.26,-0.17,-0.95,-0.08
20650005, 5.39,0.36,-8.29,0.09,-0.47,0.13,-8.38,0.50,45.38,0.26,-0.17,-0.95,-0.08
20660004, 5.03,0.41,-8.30,0.08,-0.44,0.09,-8.38,0.50,45.38,0.26,-0.17,-0.95,-0.08
20670004, 4.96,0.39,-8.37,0.13,-0.47,0.08,-8.38,0.50,45.38,0.26,-0.17,-0.95,-0.07
20680004, 4.94,0.27,-8.25,0.09,-0.44,0.10,-8.38,0.50,45.38,0.25,-0.17,-0.95,-0.07
20690000, 4.93,0.58,-8.33,0.07,-0.34,0.08,-8.00,0.50,44.56,0.25,-0.17,-0.95,-0.07
20700004, 4.94,0.45,-8.38,0.06,-0.29,0.09,-8.00,0.50,44.56,0.25,-0.17,-0.95,-0.07
20710004, 4.94,0.45,-8.35,0.08,-0.26,0.02,-8.00,0.50,44.56,0.25,-0.17,-0.95,-0.07
20720004, 4.73,0.49,-8.26,0.08,-0.24,-0.13,-8.00,0.50,44.56,0.25,-0.17,-0.95,-0.07
20730004, 4.60,-0.12,-8.24,0.02,-0.13,-0.06,-8.00,0.50,44.56,0.25,-0.17,-0.95,-0.07
20740000, 4.93,-0.01,-8.51,0.03,-0.10,0.01,-6.87,2.00,45.38,0.25,-0.17,-0.95,-0.07
20750005, 5.01,0.28,-8.35,0.00,-0.07,-0.01,-6.87,2.00,45.38,0.25,-0.17,-0.95,-0.07
20760005, 4.84,0.25,-8.44,0.01,-0.04,-0.02,-6.87,2.00,45.38,0.25,-0.17,-0.95,-0.07
20770004, 4.91,0.28,-8.42,0.00,-0.01,-0.04,-6.87,2.00,45.38,0.25,-0.17,-0.95,-0.07
20780005, 5.11,0.39,-8.40,0.01,-0.02,-0.04,-6.87,2.00,45.38,0.25,-0.17,-0.95,-0.07
20790000, 4.70,0.54,-8.38,0.01,-0.01,-0.06,-6.87,1.19,46.56,0.25,-0.17,-0.95,-0.07
20800004, 4.87,0.70,-8.47,0.08,-0.10,-0.10,-6.87,1.19,46.56,0.25,-0.17,-0.95,-0.07
20810000, 5.47,0.71,-9.08,0.13,-0.26,-0.00,-6.87,1.19,46.56,0.25,-0.17,-0.95,-0.07
20820000, 4.49,-0.30,-7.84,-0.03,0.06,-0.05,-6.87,1.19,46.56,0.25,-0.17,-0.95,-0.07
20830000, 4.82,0.47,-8.42,0.00,0.03,0.03,-6.87,1.19,46.56,0.25,-0.17,-0.95,-0.07
20840000, 5.29,0.58,-8.33,-0.01,0.00,0.08,-6.50,1.19,45.75,0.25,-0.17,-0.95,-0.07
20850004, 5.00,0.57,-8.46,0.10,-0.26,0.21,-6.50,1.19,45.75,0.25,-0.17,-0.95,-0.07
20860000, 6.17,-0.74,-8.43,0.01,-0.24,0.41,-6.50,1.19,45.75,0.24,-0.17,-0.95,-0.07
20870005, 3.59,1.28,-8.61,0.03,0.07,0.14,-6.50,1.19,45.75,0.24,-0.17,-0.95,-0.07
20880004, 4.73,0.32,-8.29,-0.03,0.03,-0.01,-6.50,1.19,45.75,0.24,-0.17,-0.95,-0.07
20890000, 5.44,0.11,-8.50,-0.03,0.03,-0.01,-6.87,1.56,46.19,0.24,-0.17,-0.95,-0.07
20900004, 4.83,0.09,-8.32,0.02,-0.05,0.02,-6.87,1.56,46.19,0.24,-0.17,-0.95,-0.07
20910000, 4.64,0.46,-8.57,0.03,0.01,-0.00,-6.87,1.56,46.19,0.24,-0.17,-0.95,-0.07
20920000, 4.86,0.14,-8.40,-0.01,0.04,-0.03,-6.87,1.56,46.19,0.24,-0.17,-0.95,-0.07
20930000, 4.65,0.43,-8.36,0.01,0.07,-0.06,-6.87,1.56,46.19,0.25,-0.17,-0.95,-0.07
20940004, 4.96,0.31,-8.40,0.01,0.04,-0.04,-6.87,1.19,45.75,0.25,-0.17,-0.95,-0.07
20950004, 5.23,0.11,-8.60,0.03,-0.01,0.02,-6.87,1.19,45.75,0.25,-0.17,-0.95,-0.07
20960000, 4.59,0.40,-8.27,0.01,0.06,-0.03,-6.87,1.19,45.75,0.25,-0.17,-0.95,-0.07
20970000, 4.71,0.51,-8.63,0.02,0.05,-0.05,-6.87,1.19,45.75,0.25,-0.17,-0.95,-0.07
20980000, 4.76,0.50,-8.46,0.00,0.08,-0.06,-6.87,1.19,45.75,0.25,-0.17,-0.95,-0.07
20997445, 4.88,0.36,-8.48,0.00,0.09,-0.05,-5.75,2.00,45.75,0.25,-0.17,-0.95,-0.07
21002160, 4.82,0.25,-8.72,-0.00,0.14,-0.08,-5.75,2.00,45.75,0.25,-0.17,-0.95,-0.07
21016069, 4.72,0.25,-8.80,-0.02,0.18,-0.10,-5.75,2.00,45.75,0.25,-0.17,-0.95,-0.07
21023356, 4.38,-0.32,-8.71,-0.04,0.28,-0.11,-5.75,2.00,45.75,0.25,-0.17,-0.95,-0.07
21030003, 4.38,-0.32,-8.71,-0.13,0.59,0.04,-5.75,2.00,45.75,0.25,-0.17,-0.95,-0.07
21040000, 3.91,-0.45,-8.81,-0.13,0.59,0.04,-6.50,1.56,45.75,0.26,-0.17,-0.95,-0.07
21050000, 3.34,1.40,-8.63,-0.22,1.04,0.22,-6.50,1.56,45.75,0.26,-0.17,-0.95,-0.07
21060004, 4.15,1.73,-8.83,-0.41,1.47,-0.22,-6.50,1.56,45.75,0.27,-0.17,-0.95,-0.08
21070005, 5.79,1.25,-8.93,-0.50,1.35,-0.36,-6.50,1.56,45.75,0.27,-0.17,-0.94,-0.08
21080004, 6.20,0.15,-8.74,-0.63,1.50,-0.11,-6.50,1.56,45.75,0.28,-0.17,-0.94,-0.09
21090000, 3.92,0.79,-9.09,-0.63,1.50,-0.11,-7.69,0.88,45.50,0.29,-0.17,-0.94,-0.09
21100000, 4.12,0.68,-8.85,-0.94,1.90,-0.22,-7.69,0.88,45.50,0.30,-0.17,-0.94,-0.10
21110004, 5.35,0.70,-8.77,-1.03,2.08,-0.41,-7.69,0.88,45.50,0.30,-0.16,-0.93,-0.10
21120005, 5.82,0.43,-8.69,-1.05,2.27,-0.51,-7.69,0.88,45.50,0.31,-0.16,-0.93,-0.11
21130000, 6.75,0.47,-8.40,-1.23,2.40,-0.57,-7.69,0.88,45.50,0.32,-0.16,-0.93,-0.12
21140005, 6.61,0.64,-8.12,-1.39,2.49,-0.66,-11.38,-0.56,45.00,0.33,-0.16,-0.92,-0.13
21150000, 6.69,0.82,-7.89,-1.41,2.33,-0.57,-11.38,-0.56,45.00,0.34,-0.16,-0.92,-0.14
21160000, 6.99,1.25,-7.90,-1.58,2.20,-0.48,-11.38,-0.56,45.00,0.35,-0.16,-0.91,-0.15
21170005, 7.07,1.43,-7.93,-1.79,2.14,-0.35,-11.38,-0.56,45.00,0.36,-0.16,-0.91,-0.16
21180000, 7.34,0.78,-7.82,-2.03,2.06,0.13,-11.38,-0.56,45.00,0.37,-0.16,-0.90,-0.17
21190005, 7.28,-0.90,-7.33,-2.03,2.06,0.13,-16.69,-3.56,42.25,0.37,-0.16,-0.90,-0.18
21200005, 8.92,1.66,-7.37,-2.32,2.14,-0.04,-16.69,-3.56,42.25,0.38,-0.17,-0.89,-0.19
21210000, 6.26,5.09,-10.38,-1.66,1.85,-1.16,-16.69,-3.56,42.25,0.39,-0.16,-0.89,-0.20
21220005, 5.19,1.18,-9.12,-1.64,1.53,-0.86,-16.69,-3.56,42.25,0.39,-0.16,-0.88,-0.21
21230000, 7.85,3.17,-9.23,-1.53,1.43,-0.36,-16.69,-3.56,42.25,0.39,-0.16,-0.88,-0.22
21240000, 7.45,6.56,-8.80,-1.53,1.43,-0.36,-21.06,-8.50,41.88,0.40,-0.16,-0.87,-0.23
21250000, 7.17,5.06,-8.99,-1.38,1.42,0.35,-21.06,-8.50,41.88,0.41,-0.17,-0.87,-0.23
21260000, 10.11,5.83,-12.70,0.81,0.84,2.12,-21.06,-8.50,41.88,0.41,-0.17,-0.87,-0.22
21270000, 8.84,7.67,-8.73,1.33,0.90,2.77,-21.06,-8.50,41.88,0.42,-0.18,-0.86,-0.21
21280000, 8.92,1.56,-2.44,-1.01,1.57,2.12,-21.06,-8.50,41.88,0.43,-0.19,-0.86,-0.21
21290005, 4.03,-2.38,-2.01,-1.01,1.57,2.12,-24.87,-10.88,38.75,0.43,-0.20,-0.85,-0.22
21300000, 4.05,-0.46,-10.27,-2.16,1.93,0.96,-24.87,-10.88,38.75,0.44,-0.20,-0.85,-0.22
21310004, 12.76,7.22,-7.14,-0.41,1.52,1.44,-24.87,-10.88,38.75,0.45,-0.21,-0.84,-0.22
21320004, 7.35,3.62,-7.53,-0.58,1.48,1.74,-24.87,-10.88,38.75,0.46,-0.21,-0.83,-0.22
21330005, 3.46,1.61,-8.64,-0.16,1.48,1.48,-24.87,-10.88,38.75,0.46,-0.22,-0.83,-0.22
21340000, 3.88,3.22,-8.21,-0.16,1.48,1.48,-29.00,-8.06,36.50,0.47,-0.22,-0.83,-0.22
21350004, 4.43,2.06,-8.37,0.02,1.51,0.89,-29.00,-8.06,36.50,0.48,-0.22,-0.82,-0.22
21360004, 5.18,1.18,-8.82,-0.08,1.26,0.81,-29.00,-8.06,36.50,0.48,-0.22,-0.82,-0.22
21370000, 7.39,1.89,-9.20,0.23,1.04,0.93,-29.00,-8.06,36.50,0.49,-0.23,-0.81,-0.22
21380000, 3.97,3.23,-8.21,0.31,0.94,0.82,-29.00,-8.06,36.50,0.49,-0.23,-0.81,-0.22
21390005, 3.35,2.78,-8.10,0.31,0.94,0.82,-32.69,-6.87,34.19,0.50,-0.23,-0.81,-0.21
21400004, 3.60,2.66,-7.66,0.52,0.90,0.64,-32.69,-6.87,34.19,0.50,-0.23,-0.81,-0.21
21410000, 4.22,2.64,-7.45,0.71,0.77,0.37,-32.69,-6.87,34.19,0.51,-0.23,-0.81,-0.21
21420005, 4.63,2.15,-7.48,0.75,0.67,0.22,-32.69,-6.87,34.19,0.51,-0.22,-0.80,-0.21
21430000, 5.07,2.18,-7.49,0.78,0.53,0.10,-32.69,-6.87,34.19,0.51,-0.22,-0.80,-0.20
21440005, 5.11,2.56,-7.33,0.78,0.53,0.10,-36.06,-5.50,33.88,0.52,-0.22,-0.80,-0.20
21450000, 4.94,2.41,-7.13,0.81,0.40,-0.11,-36.06,-5.50,33.88,0.52,-0.22,-0.80,-0.20
21460000, 5.88,2.06,-6.72,0.74,0.19,0.14,-36.06,-5.50,33.88,0.52,-0.22,-0.80,-0.20
21470004, 4.99,2.01,-6.46,0.66,0.06,0.11,-36.06,-5.50,33.88,0.52,-0.21,-0.80,-0.19
21480000, 5.04,1.42,-6.49,0.64,-0.10,0.07,-36.06,-5.50,33.88,0.52,-0.21,-0.80,-0.19
21490000, 5.39,1.30,-6.08,0.64,-0.10,0.07,-37.75,-4.50,32.50,0.52,-0.21,-0.81,-0.19
21504547, 5.48,1.49,-6.07,0.49,-0.45,0.07,-37.75,-4.50,32.50,0.52,-0.21,-0.81,-0.18
21512319, 5.74,1.53,-6.00,0.47,-0.66,0.10,-37.75,-4.50,32.50,0.52,-0.21,-0.81,-0.18
21520004, 5.74,1.53,-6.00,0.50,-0.88,0.14,-37.75,-4.50,32.50,0.51,-0.21,-0.81,-0.18
21530005, 5.41,1.34,-5.50,0.49,-1.05,0.18,-37.75,-4.50,32.50,0.51,-0.21,-0.81,-0.18
21540000, 5.02,1.33,-5.22,0.49,-1.05,0.18,-37.75,-4.50,32.50,0.51,-0.21,-0.82,-0.17
21550000, 4.98,1.46,-5.10,0.44,-1.15,0.22,-36.69,-3.50,34.06,0.50,-0.21,-0.82,-0.17
21560005, 5.15,1.57,-5.11,0.36,-1.29,0.33,-36.69,-3.50,34.06,0.50,-0.22,-0.82,-0.16
21570004, 6.01,1.68,-5.25,0.34,-1.41,0.34,-36.69,-3.50,34.06,0.49,-0.22,-0.83,-0.16
21580004, 6.21,1.81,-5.11,0.31,-1.51,0.32,-36.69,-3.50,34.06,0.49,-0.22,-0.83,-0.16
21590004, 6.10,1.96,-5.06,0.31,-1.51,0.32,-33.69,-4.00,36.06,0.48,-0.22,-0.83,-0.15
21600000, 6.29,2.17,-5.13,0.26,-1.60,0.28,-33.69,-4.00,36.06,0.48,-0.22,-0.84,-0.15
21610000, 6.71,2.28,-5.37,0.23,-1.81,0.11,-33.69,-4.00,36.06,0.47,-0.22,-0.84,-0.15
21620000, 6.67,2.14,-5.27,0.19,-1.89,-0.05,-33.69,-4.00,36.06,0.46,-0.22,-0.85,-0.14
21630000, 6.51,1.98,-5.08,0.14,-1.91,-0.26,-33.69,-4.00,36.06,0.45,-0.22,-0.85,-0.14
21640005, 5.90,1.96,-4.91,0.14,-1.91,-0.26,-33.69,-4.00,36.06,0.44,-0.22,-0.86,-0.14
21650004, 6.02,2.18,-5.05,0.07,-1.87,-0.47,-31.00,-2.50,37.69,0.44,-0.22,-0.86,-0.14
21660004, 6.31,2.29,-5.27,0.13,-1.83,-0.83,-31.00,-2.50,37.69,0.43,-0.22,-0.87,-0.14
21670000, 6.49,2.06,-5.64,0.13,-1.85,-1.00,-31.00,-2.50,37.69,0.42,-0.22,-0.87,-0.14
21680004, 7.06,1.35,-5.65,0.14,-1.88,-1.17,-31.00,-2.50,37.69,0.41,-0.21,-0.88,-0.14
21690000, 6.79,1.34,-5.63,0.14,-1.88,-1.17,-28.00,-2.87,41.56,0.40,-0.21,-0.88,-0.14
21700004, 6.39,1.39,-5.91,0.14,-1.87,-1.28,-28.00,-2.87,41.56,0.39,-0.20,-0.89,-0.14
21710004, 6.72,1.35,-6.17,0.23,-1.85,-1.34,-28.00,-2.87,41.56,0.39,-0.20,-0.89,-0.14
21720000, 7.12,0.90,-6.33,0.20,-1.84,-1.37,-28.00,-2.87,41.56,0.38,-0.19,-0.90,-0.14
21730004, 7.44,0.57,-6.77,0.11,-1.88,-1.37,-28.00,-2.87,41.56,0.37,-0.19,-0.90,-0.14
21740000, 8.34,0.41,-7.27,0.11,-1.88,-1.37,-22.75,-5.19,42.00,0.36,-0.18,-0.90,-0.14
21750004, 9.54,0.34,-7.87,0.02,-1.99,-1.38,-22.75,-5.19,42.00,0.35,-0.18,-0.91,-0.14
21760000, 9.97,0.36,-7.83,-0.09,-2.24,-1.41,-22.75,-5.19,42.00,0.34,-0.17,-0.91,-0.14
21770000, 9.97,0.51,-7.55,-0.05,-2.27,-1.40,-22.75,-5.19,42.00,0.33,-0.17,-0.92,-0.14
21780000, 9.13,0.72,-6.99,-0.04,-2.16,-1.30,-22.75,-5.19,42.00,0.32,-0.17,-0.92,-0.14
21790000, 7.94,1.18,-5.95,-0.04,-2.16,-1.30,-22.75,-5.19,42.00,0.31,-0.16,-0.93,-0.14
21800000, 8.09,1.39,-5.88,-0.09,-1.98,-1.16,-20.50,-5.19,43.56,0.30,-0.16,-0.93,-0.14
21810005, 8.37,1.51,-6.03,-0.03,-1.68,-1.09,-20.50,-5.19,43.56,0.29,-0.15,-0.93,-0.14
21820000, 9.22,1.81,-6.19,0.17,-1.58,-0.92,-20.50,-5.19,43.56,0.28,-0.15,-0.94,-0.14
21830000, 7.93,2.21,-5.89,0.32,-1.39,-0.71,-20.50,-5.19,43.56,0.27,-0.15,-0.94,-0.14
21840000, 6.58,1.88,-6.39,0.32,-1.39,-0.71,-15.19,-6.19,44.75,0.27,-0.15,-0.94,-0.14
21850004, 7.48,1.15,-6.91,0.34,-1.15,-0.62,-15.19,-6.19,44.75,0.26,-0.14,-0.94,-0.14
21860005, 9.66,0.60,-7.84,0.24,-1.15,-0.62,-15.19,-6.19,44.75,0.26,-0.14,-0.95,-0.14
21870005, 11.82,0.49,-8.79,0.22,-1.37,-0.64,-15.19,-6.19,44.75,0.25,-0.14,-0.95,-0.14
21880000, 12.27,0.46,-8.41,0.21,-1.53,-0.63,-15.19,-6.19,44.75,0.24,-0.14,-0.95,-0.14
21890000, 12.30,0.40,-7.88,0.21,-1.53,-0.63,-15.19,-6.19,44.75,0.24,-0.13,-0.95,-0.13
21900000, 7.97,0.50,-6.31,0.29,-1.53,-0.54,-14.06,-6.19,47.00,0.23,-0.13,-0.95,-0.13
21910000, 7.58,0.47,-5.69,0.12,-1.15,-0.37,-14.06,-6.19,47.00,0.23,-0.13,-0.96,-0.13
21920000, 7.98,0.70,-5.82,-0.06,-0.96,-0.31,-14.06,-6.19,47.00,0.22,-0.13,-0.96,-0.13
21930000, 8.41,0.20,-6.30,-0.03,-0.95,-0.19,-14.06,-6.19,47.00,0.22,-0.13,-0.96,-0.13
21940004, 10.25,1.64,-6.66,-0.03,-0.95,-0.19,-10.00,-6.25,48.19,0.21,-0.13,-0.96,-0.13
21950004, 8.90,1.02,-6.43,0.10,-0.99,-0.07,-10.00,-6.25,48.19,0.21,-0.13,-0.96,-0.13
21960005, 7.76,0.34,-5.88,0.08,-0.71,0.19,-10.00,-6.25,48.19,0.20,-0.13,-0.96,-0.13
21977804, 10.10,0.02,-6.18,-0.12,-0.65,0.17,-10.00,-6.25,48.19,0.20,-0.14,-0.96,-0.13
21984878, 10.33,0.63,-6.19,-0.08,-0.71,0.11,-10.00,-6.25,48.19,0.20,-0.14,-0.96,-0.13
21990004, 10.33,0.63,-6.19,-0.08,-0.71,0.11,-7.37,-6.56,47.69,0.19,-0.14,-0.96,-0.13
22004897, 7.77,0.35,-4.59,-0.01,-0.83,0.01,-7.37,-6.56,47.69,0.19,-0.14,-0.96,-0.13
22023385, 5.99,0.45,-4.15,-0.06,-0.48,-0.05,-7.37,-6.56,47.69,0.18,-0.14,-0.96,-0.13
22029029, 5.99,0.45,-4.15,-0.06,-0.48,-0.05,-7.37,-6.56,47.69,0.18,-0.14,-0.97,-0.13
22035542, 6.54,-0.10,-4.31,-0.10,-0.28,-0.04,-7.37,-6.56,47.69,0.18,-0.14,-0.97,-0.13
22050174, 7.43,0.25,-4.12,-0.05,-0.11,-0.03,-4.00,-6.75,46.56,0.18,-0.14,-0.97,-0.13
22054776, 7.49,0.17,-4.22,-0.07,0.01,-0.09,-4.00,-6.75,46.56,0.18,-0.14,-0.97,-0.13
22061642, 7.49,0.17,-4.22,-0.12,0.10,-0.15,-4.00,-6.75,46.56,0.18,-0.14,-0.97,-0.13
22070004, 7.76,0.07,-4.13,-0.18,0.17,-0.19,-4.00,-6.75,46.56,0.18,-0.14,-0.97,-0.13
22080000, 8.09,0.06,-3.88,-0.21,0.24,-0.23,-4.00,-6.75,46.56,0.18,-0.13,-0.96,-0.13
22090004, 7.49,-0.32,-2.93,-0.21,0.24,-0.23,-5.50,-6.56,46.88,0.19,-0.13,-0.96,-0.13
22100004, 7.80,-0.37,-2.86,-0.23,0.40,-0.15,-5.50,-6.56,46.88,0.19,-0.13,-0.96,-0.13
22110004, 7.28,4.85,-6.46,3.04,0.44,0.48,-5.50,-6.56,46.88,0.19,-0.13,-0.97,-0.11
22120005, 4.35,1.33,-5.89,1.63,0.70,0.68,-5.50,-6.56,46.88,0.20,-0.13,-0.97,-0.10
22130000, 3.75,-3.56,-12.44,0.23,0.86,1.28,-5.50,-6.56,46.88,0.20,-0.14,-0.96,-0.10
22140000, 3.09,-3.53,-16.41,0.23,0.86,1.28,-5.50,-6.56,46.88,0.21,-0.15,-0.96,-0.10
22150004, 0.27,0.63,-18.51,0.02,0.88,1.61,-5.06,-6.75,47.25,0.21,-0.15,-0.96,-0.10
22160004, -0.12,8.93,-9.73,0.22,1.64,0.47,-5.06,-6.75,47.25,0.22,-0.15,-0.96,-0.10
22170004, 4.02,7.65,-7.18,0.10,2.03,-0.56,-5.06,-6.75,47.25,0.23,-0.15,-0.96,-0.10
22180005, 10.44,4.23,-7.31,0.29,1.13,-0.96,-5.06,-6.75,47.25,0.24,-0.14,-0.96,-0.10
22190004, 22.63,-1.73,-9.42,0.29,1.13,-0.96,-5.06,-6.75,47.25,0.24,-0.14,-0.96,-0.10
22200005, 8.29,-0.20,-9.41,0.82,0.72,-0.42,-8.06,-3.50,46.50,0.24,-0.14,-0.96,-0.09
22210000, 5.90,-0.42,-11.11,0.40,0.20,0.57,-8.06,-3.50,46.50,0.24,-0.14,-0.95,-0.09
22220005, 4.96,1.10,-9.67,0.31,0.38,0.66,-8.06,-3.50,46.50,0.25,-0.14,-0.95,-0.09
22230004, 4.50,0.11,-7.36,0.30,0.45,0.49,-8.06,-3.50,46.50,0.25,-0.15,-0.95,-0.09
22240005, 6.10,1.87,-8.30,0.30,0.45,0.49,-8.06,-3.50,46.50,0.25,-0.14,-0.95,-0.09
22250000, 8.65,3.47,-9.01,0.33,0.13,-0.20,-11.00,-3.06,45.25,0.25,-0.14,-0.95,-0.09
22260005, 5.46,0.57,-7.43,0.27,0.00,-0.25,-11.00,-3.06,45.25,0.25,-0.14,-0.95,-0.09
22270000, 4.22,1.31,-8.32,0.36,-0.04,0.04,-11.00,-3.06,45.25,0.25,-0.14,-0.95,-0.08
22280005, 5.35,2.33,-8.19,0.36,-0.04,0.04,-11.00,-3.06,45.25,0.25,-0.14,-0.95,-0.08
22290004, 5.23,1.11,-8.25,0.19,0.02,0.07,-11.00,-3.06,45.25,0.25,-0.14,-0.95,-0.08
22300005, 5.23,-0.12,-9.00,0.17,0.02,0.42,-11.75,-1.87,46.06,0.25,-0.14,-0.95,-0.08
22310005, 5.44,0.10,-8.31,0.23,-0.11,0.71,-11.75,-1.87,46.06,0.25,-0.15,-0.95,-0.08
22320005, 5.24,-0.33,-8.49,0.12,-0.11,0.61,-11.75,-1.87,46.06,0.25,-0.15,-0.95,-0.08
22330004, 5.28,-0.35,-8.61,0.10,-0.17,0.43,-11.75,-1.87,46.06,0.25,-0.15,-0.95,-0.08
22340004, 5.24,-0.10,-8.41,0.01,-0.23,0.24,-11.75,-1.87,46.06,0.25,-0.15,-0.95,-0.08
22350000, 4.97,0.67,-8.57,-0.17,-0.27,0.05,-11.38,-1.19,45.25,0.25,-0.15,-0.95,-0.08
22360000, 4.91,1.00,-8.62,-0.05,-0.28,0.03,-11.38,-1.19,45.25,0.24,-0.15,-0.95,-0.08
22370004, 4.55,0.95,-8.42,0.05,-0.24,0.10,-11.38,-1.19,45.25,0.24,-0.15,-0.95,-0.08
22380000, 4.85,0.26,-8.76,-0.06,-0.23,0.23,-11.38,-1.19,45.25,0.24,-0.15,-0.95,-0.08
22390000, 4.97,0.28,-8.88,0.04,-0.20,0.28,-11.38,-1.19,45.25,0.24,-0.15,-0.95,-0.07
22400000, 4.76,-0.33,-8.47,0.09,-0.16,0.17,-10.25,-0.69,45.75,0.24,-0.16,-0.95,-0.07
22410000, 4.95,-0.22,-8.66,0.02,-0.16,0.09,-10.25,-0.69,45.75,0.24,-0.16,-0.96,-0.07
