Timestamp_us,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
9230004, 7.90,-0.50,2.21,0.97,0.17,-0.01,-28.87,15.00,-0.06,0.84,-0.03,-0.54,0.05
9240001, 8.04,-0.43,2.36,0.91,0.04,-0.02,-28.87,15.00,-0.06,0.84,-0.03,-0.54,0.05
9250001, 8.07,-0.52,2.43,0.91,0.04,-0.02,-30.37,14.00,-2.50,0.84,-0.02,-0.54,0.06
9260001, 7.95,-0.63,2.45,0.68,-0.21,-0.04,-30.37,14.00,-2.50,0.84,-0.02,-0.54,0.06
9270004, 7.90,-0.61,2.47,0.53,-0.34,-0.06,-30.37,14.00,-2.50,0.84,-0.02,-0.54,0.06
9280000, 7.90,-0.57,2.50,0.40,-0.46,-0.09,-30.37,14.00,-2.50,0.84,-0.01,-0.54,0.06
9290004, 7.82,-0.55,2.52,0.29,-0.58,-0.12,-30.37,14.00,-2.50,0.83,-0.01,-0.55,0.06
9300000, 7.76,-0.46,2.45,0.29,-0.58,-0.12,-32.69,15.50,-4.69,0.83,-0.01,-0.55,0.06
9310000, 7.77,-0.36,2.47,0.19,-0.69,-0.13,-32.69,15.50,-4.69,0.83,-0.01,-0.56,0.06
9320000, 7.83,-0.26,2.59,0.14,-0.91,-0.16,-32.69,15.50,-4.69,0.83,-0.01,-0.56,0.06
9330000, 7.83,-0.32,2.63,0.19,-1.01,-0.16,-32.69,15.50,-4.69,0.82,-0.01,-0.56,0.06
9340000, 7.82,-0.49,2.69,0.25,-1.11,-0.15,-32.69,15.50,-4.69,0.82,-0.00,-0.57,0.06
9350004, 7.81,-0.77,2.70,0.25,-1.11,-0.15,-32.69,15.19,-1.69,0.82,-0.00,-0.57,0.06
9360001, 7.85,-1.27,2.57,0.28,-1.20,-0.15,-32.69,15.19,-1.69,0.81,-0.00,-0.58,0.06
9370000, 7.87,-1.36,2.54,0.17,-1.39,-0.13,-32.69,15.19,-1.69,0.81,0.00,-0.58,0.06
9380004, 7.86,-1.34,2.55,0.10,-1.47,-0.12,-32.69,15.19,-1.69,0.81,0.00,-0.59,0.06
9390000, 7.85,-1.13,2.63,0.06,-1.54,-0.11,-32.69,15.19,-1.69,0.80,0.00,-0.60,0.06
9400000, 7.95,-1.08,2.59,0.06,-1.54,-0.11,-34.75,15.00,0.00,0.80,0.00,-0.60,0.06
9410005, 8.04,-0.97,2.48,0.08,-1.60,-0.10,-34.75,15.00,0.00,0.79,0.00,-0.61,0.06
9420004, 8.12,-0.85,2.43,0.23,-1.69,-0.06,-34.75,15.00,0.00,0.79,0.01,-0.61,0.06
9430004, 8.15,-0.62,2.39,0.36,-1.73,-0.03,-34.75,15.00,0.00,0.78,0.01,-0.62,0.06
9440000, 8.15,-0.54,2.47,0.54,-1.75,0.02,-34.75,15.00,0.00,0.78,0.01,-0.63,0.06
9450000, 8.12,-0.51,2.58,0.54,-1.75,0.02,-34.00,14.06,2.87,0.77,0.01,-0.63,0.06
9460001, 8.04,-0.68,2.81,0.76,-1.76,0.06,-34.00,14.06,2.87,0.77,0.02,-0.64,0.07
9470001, 8.10,-1.44,2.60,1.16,-1.69,0.12,-34.00,14.06,2.87,0.76,0.02,-0.65,0.07
9480004, 8.37,-1.76,2.40,1.13,-1.67,0.16,-34.00,14.06,2.87,0.75,0.03,-0.65,0.07
9490004, 8.84,-1.86,2.20,1.03,-1.66,0.19,-34.00,14.06,2.87,0.75,0.03,-0.66,0.08
9500004, 9.24,-1.85,2.01,1.03,-1.66,0.19,-34.00,14.06,2.87,0.74,0.03,-0.66,0.08
9514516, 9.79,-1.77,1.70,0.90,-1.65,0.24,-35.19,14.38,5.69,0.74,0.04,-0.67,0.08
9521455, 9.79,-1.77,1.70,0.88,-1.64,0.26,-35.19,14.38,5.69,0.73,0.04,-0.67,0.09
9530000, 9.69,-1.89,1.68,0.84,-1.63,0.29,-35.19,14.38,5.69,0.73,0.04,-0.68,0.09
9540004, 9.48,-2.25,1.86,0.75,-1.62,0.32,-35.19,14.38,5.69,0.72,0.04,-0.68,0.09
9550004, 9.55,-2.37,1.81,0.75,-1.62,0.32,-35.19,14.38,5.69,0.72,0.05,-0.69,0.10
9560000, 9.64,-2.44,1.79,0.57,-1.61,0.36,-35.00,13.75,6.69,0.71,0.05,-0.70,0.10
9570000, 9.64,-2.34,1.85,0.11,-1.60,0.37,-35.00,13.75,6.69,0.70,0.05,-0.70,0.10
9580004, 9.58,-1.72,1.73,0.11,-1.60,0.37,-35.00,13.75,6.69,0.70,0.05,-0.71,0.10
9590004, 9.57,-1.22,1.84,-0.10,-1.59,0.35,-35.00,13.75,6.69,0.69,0.04,-0.71,0.10
9600004, 9.50,-0.83,2.08,-0.25,-1.57,0.33,-35.00,13.75,6.69,0.69,0.04,-0.71,0.10
9610004, 9.41,-0.59,2.21,-0.25,-1.53,0.30,-34.38,14.06,9.50,0.68,0.04,-0.72,0.10
9620004, 9.54,-0.98,1.89,-0.17,-1.49,0.28,-34.38,14.06,9.50,0.68,0.04,-0.73,0.10
9630000, 9.68,-1.29,1.66,-0.09,-1.44,0.26,-34.38,14.06,9.50,0.67,0.04,-0.73,0.10
9640004, 9.74,-1.43,1.62,-0.08,-1.39,0.25,-34.38,14.06,9.50,0.67,0.04,-0.74,0.10
9650000, 9.32,-1.19,1.60,-0.15,-1.33,0.25,-34.38,14.06,9.50,0.67,0.04,-0.74,0.10
9660004, 9.06,-1.03,1.66,-0.22,-1.23,0.25,-34.38,13.38,12.00,0.66,0.04,-0.74,0.10
9670004, 8.86,-0.95,1.62,-0.26,-1.13,0.25,-34.38,13.38,12.00,0.66,0.04,-0.75,0.10
9680004, 8.74,-0.91,1.43,-0.22,-1.01,0.23,-34.38,13.38,12.00,0.65,0.04,-0.75,0.10
9690001, 8.67,-0.63,1.30,-0.17,-0.89,0.20,-34.38,13.38,12.00,0.65,0.04,-0.75,0.10
9700004, 8.59,-0.43,1.44,-0.12,-0.76,0.17,-34.38,13.38,12.00,0.65,0.04,-0.75,0.10
9710001, 8.47,-0.32,1.46,0.09,-0.47,0.10,-34.25,13.75,13.00,0.65,0.04,-0.76,0.10
9720004, 8.29,-0.26,1.37,0.09,-0.47,0.10,-34.25,13.75,13.00,0.64,0.04,-0.76,0.10
9730004, 8.05,-0.17,1.63,0.18,-0.32,0.06,-34.25,13.75,13.00,0.64,0.04,-0.76,0.10
9740000, 7.93,-0.20,1.83,0.30,-0.04,-0.03,-34.25,13.75,13.00,0.64,0.04,-0.76,0.10
9750000, 7.86,-0.33,1.92,0.31,0.07,-0.08,-34.25,13.75,13.00,0.64,0.04,-0.76,0.10
9760005, 8.31,-0.85,1.35,0.25,0.16,-0.13,-34.06,13.56,13.38,0.65,0.04,-0.76,0.10
9770004, 9.06,-0.71,0.79,0.25,0.16,-0.13,-34.06,13.56,13.38,0.65,0.04,-0.75,0.10
9780004, 10.57,-0.22,-1.86,0.02,0.32,-0.26,-34.06,13.56,13.38,0.65,0.04,-0.75,0.10
9790004, 12.95,-0.17,-5.32,0.21,0.26,-0.40,-34.06,13.56,13.38,0.65,0.05,-0.75,0.10
9800000, 18.12,-1.25,-7.52,0.54,0.10,-0.56,-34.06,13.56,13.38,0.65,0.05,-0.75,0.10
9810001, 17.69,-1.41,-4.81,0.61,-0.00,-0.50,-34.69,13.50,13.88,0.65,0.05,-0.75,0.11
9820000, 14.14,-0.34,-1.70,0.49,0.07,-0.25,-34.69,13.50,13.88,0.65,0.06,-0.75,0.11
9830000, 10.42,1.04,0.67,0.45,0.34,-0.14,-34.69,13.50,13.88,0.65,0.06,-0.75,0.11
9840000, 6.69,0.48,0.45,0.51,0.64,-0.19,-34.69,13.50,13.88,0.66,0.06,-0.74,0.11
9850004, 7.00,-1.71,-0.40,0.56,0.81,-0.33,-34.69,13.50,13.88,0.66,0.06,-0.74,0.11
9860004, 8.81,-3.60,-0.37,0.33,0.81,-0.38,-35.25,13.25,12.88,0.66,0.06,-0.74,0.11
9870001, 11.42,-2.22,1.01,-0.11,0.72,-0.40,-35.25,13.25,12.88,0.66,0.06,-0.74,0.11
9880001, 10.43,-0.76,1.24,-0.48,0.64,-0.55,-35.25,13.25,12.88,0.67,0.06,-0.74,0.10
9890001, 9.33,0.06,1.20,-0.58,0.57,-0.60,-35.25,13.25,12.88,0.67,0.06,-0.73,0.10
9900000, 8.82,0.38,0.96,-0.50,0.52,-0.54,-35.25,13.25,12.88,0.67,0.06,-0.73,0.10
9910005, 9.22,0.79,0.86,-0.39,0.49,-0.46,-36.00,13.56,11.50,0.67,0.06,-0.73,0.10
9920001, 9.78,0.70,0.99,-0.29,0.46,-0.42,-36.00,13.56,11.50,0.67,0.06,-0.73,0.09
9930000, 9.93,0.52,1.02,-0.19,0.43,-0.41,-36.00,13.56,11.50,0.68,0.07,-0.73,0.09
9940000, 9.73,0.29,0.99,-0.10,0.40,-0.43,-36.00,13.56,11.50,0.68,0.07,-0.73,0.09
9950000, 9.53,-0.16,0.46,-0.09,0.37,-0.44,-36.00,13.56,11.50,0.68,0.07,-0.73,0.09
9960001, 9.63,-0.23,0.26,-0.13,0.34,-0.40,-36.38,12.37,9.88,0.68,0.07,-0.73,0.09
9970004, 9.81,-0.18,0.14,-0.14,0.30,-0.36,-36.38,12.37,9.88,0.68,0.07,-0.72,0.08
9980000, 10.00,-0.05,0.05,-0.07,0.29,-0.35,-36.38,12.37,9.88,0.68,0.07,-0.72,0.08
9990004, 9.91,0.00,0.12,0.04,0.27,-0.36,-36.38,12.37,9.88,0.68,0.07,-0.72,0.08
10000000, 9.73,0.03,0.27,0.14,0.26,-0.37,-36.38,12.37,9.88,0.68,0.07,-0.72,0.08
10025940, 9.55,-0.54,-0.06,0.01,0.19,-0.34,-37.06,12.19,9.06,0.69,0.08,-0.72,0.08
10031785, 9.55,-0.54,-0.06,0.01,0.19,-0.34,-37.06,12.19,9.06,0.69,0.08,-0.72,0.08
10037916, 9.53,-0.44,-0.11,-0.14,0.16,-0.34,-37.06,12.19,9.06,0.69,0.08,-0.72,0.08
10045627, 9.52,-0.11,-0.25,-0.23,0.14,-0.35,-37.06,12.19,9.06,0.69,0.08,-0.72,0.08
10050075, 9.52,-0.11,-0.25,-0.23,0.14,-0.35,-37.06,12.19,9.06,0.69,0.08,-0.72,0.08
10064735, 9.42,0.62,-0.49,-0.03,0.17,-0.36,-37.69,11.25,9.06,0.69,0.08,-0.72,0.07
10070004, 9.42,0.62,-0.49,-0.03,0.17,-0.36,-37.69,11.25,9.06,0.69,0.08,-0.72,0.07
10080004, 9.42,0.92,-0.43,0.20,0.20,-0.36,-37.69,11.25,9.06,0.69,0.08,-0.71,0.07
10090004, 9.53,0.51,-0.48,0.42,0.24,-0.36,-37.69,11.25,9.06,0.69,0.09,-0.71,0.07
10100004, 9.56,-0.07,-0.47,0.49,0.25,-0.36,-37.69,11.25,9.06,0.69,0.09,-0.71,0.07
10110000, 9.56,-0.45,-0.61,0.39,0.26,-0.36,-37.25,9.69,7.87,0.69,0.09,-0.71,0.07
10120000, 9.52,-0.47,-0.70,0.16,0.26,-0.37,-37.25,9.69,7.87,0.69,0.09,-0.71,0.07
10130000, 9.61,-0.01,-0.55,-0.10,0.27,-0.36,-37.25,9.69,7.87,0.70,0.09,-0.71,0.07
10140000, 9.62,0.78,-0.51,-0.21,0.28,-0.35,-37.25,9.69,7.87,0.70,0.09,-0.71,0.07
10150004, 9.69,1.13,-0.50,-0.15,0.31,-0.35,-37.25,9.69,7.87,0.70,0.09,-0.71,0.07
10160000, 9.66,1.22,-0.40,-0.03,0.34,-0.34,-37.69,9.50,7.87,0.70,0.09,-0.71,0.07
10170000, 9.62,1.78,-0.62,0.14,0.38,-0.32,-37.69,9.50,7.87,0.70,0.10,-0.70,0.07
10180000, 9.47,1.74,-0.59,0.28,0.41,-0.29,-37.69,9.50,7.87,0.70,0.10,-0.70,0.07
10190000, 9.33,1.43,-0.62,0.46,0.46,-0.27,-37.69,9.50,7.87,0.70,0.10,-0.70,0.07
10200004, 9.39,0.27,-0.76,0.53,0.51,-0.26,-37.69,9.50,7.87,0.70,0.10,-0.70,0.07
10210001, 9.48,-0.16,-0.65,0.39,0.53,-0.25,-38.19,9.25,7.56,0.71,0.10,-0.70,0.07
10220004, 9.33,-0.02,-0.44,0.14,0.54,-0.25,-38.19,9.25,7.56,0.71,0.11,-0.69,0.07
10230000, 9.14,0.50,-0.18,-0.05,0.55,-0.26,-38.19,9.25,7.56,0.71,0.11,-0.69,0.07
10240000, 9.24,1.20,0.27,-0.08,0.57,-0.26,-38.19,9.25,7.56,0.71,0.11,-0.69,0.07
10250004, 9.44,1.17,0.42,-0.01,0.58,-0.25,-38.19,9.25,7.56,0.71,0.11,-0.69,0.07
10260000, 9.50,1.00,0.48,0.06,0.60,-0.24,-38.56,8.19,5.56,0.72,0.11,-0.69,0.07
10270001, 9.37,0.82,0.63,0.08,0.59,-0.23,-38.56,8.19,5.56,0.72,0.11,-0.68,0.07
10280000, 9.28,0.74,0.89,0.04,0.58,-0.22,-38.56,8.19,5.56,0.72,0.11,-0.68,0.07
10290004, 9.32,0.79,0.99,-0.02,0.56,-0.22,-38.56,8.19,5.56,0.72,0.11,-0.68,0.07
10300004, 9.27,0.90,1.11,-0.07,0.53,-0.22,-38.56,8.19,5.56,0.72,0.11,-0.68,0.07
10310000, 9.16,1.26,1.29,-0.09,0.51,-0.21,-39.69,9.19,5.56,0.73,0.11,-0.68,0.06
10320001, 9.20,1.23,1.26,-0.07,0.49,-0.21,-39.69,9.19,5.56,0.73,0.11,-0.67,0.06
10330000, 9.33,1.08,1.18,-0.05,0.47,-0.21,-39.69,9.19,5.56,0.73,0.11,-0.67,0.06
10340004, 9.44,0.92,1.05,-0.04,0.46,-0.20,-39.69,9.19,5.56,0.73,0.11,-0.67,0.06
10350004, 9.34,0.80,0.99,-0.06,0.45,-0.19,-39.69,9.19,5.56,0.73,0.11,-0.67,0.06
10360001, 9.28,0.96,1.02,-0.08,0.44,-0.18,-39.69,8.25,4.87,0.73,0.11,-0.67,0.06
10370001, 9.28,1.12,1.06,-0.09,0.44,-0.18,-39.69,8.25,4.87,0.73,0.11,-0.67,0.06
10380004, 9.35,1.17,1.11,-0.08,0.43,-0.17,-39.69,8.25,4.87,0.74,0.11,-0.66,0.06
10390004, 9.44,1.16,1.26,-0.08,0.43,-0.16,-39.69,8.25,4.87,0.74,0.11,-0.66,0.06
10400004, 9.50,1.13,1.40,-0.11,0.41,-0.14,-39.69,8.25,4.87,0.74,0.11,-0.66,0.06
10410000, 9.47,1.11,1.43,-0.14,0.39,-0.14,-39.69,8.06,2.87,0.74,0.11,-0.66,0.06
10420005, 9.33,1.24,1.55,-0.17,0.36,-0.12,-39.69,8.06,2.87,0.74,0.11,-0.66,0.06
10430001, 9.23,1.16,1.46,-0.17,0.35,-0.11,-39.69,8.06,2.87,0.74,0.11,-0.66,0.06
10440004, 9.27,1.10,1.44,-0.16,0.34,-0.11,-39.69,8.06,2.87,0.74,0.11,-0.66,0.06
10450004, 9.39,1.11,1.46,-0.15,0.33,-0.10,-39.69,8.06,2.87,0.75,0.11,-0.65,0.05
10460000, 9.35,1.05,1.57,-0.13,0.32,-0.09,-40.56,7.87,2.56,0.75,0.11,-0.65,0.05
10470005, 9.14,0.78,1.45,-0.10,0.31,-0.09,-40.56,7.87,2.56,0.75,0.11,-0.65,0.05
10480001, 8.98,0.67,1.25,-0.12,0.32,-0.09,-40.56,7.87,2.56,0.75,0.11,-0.65,0.05
10490000, 9.02,0.90,1.13,-0.14,0.32,-0.08,-40.56,7.87,2.56,0.75,0.11,-0.65,0.05
10500000, 9.40,1.64,1.11,-0.11,0.33,-0.07,-40.56,7.87,2.56,0.75,0.11,-0.65,0.05
10510004, 9.50,1.61,1.34,-0.03,0.35,-0.06,-40.19,8.50,2.25,0.75,0.11,-0.65,0.05
10524374, 9.46,1.34,1.50,0.02,0.35,-0.04,-40.19,8.50,2.25,0.75,0.11,-0.64,0.05
10530177, 9.21,0.71,1.51,0.02,0.35,-0.04,-40.19,8.50,2.25,0.75,0.11,-0.64,0.05
10540001, 9.06,0.46,1.42,-0.02,0.35,-0.04,-40.19,8.50,2.25,0.76,0.11,-0.64,0.05
10550001, 9.05,0.51,1.37,-0.10,0.36,-0.03,-40.19,8.50,2.25,0.76,0.11,-0.64,0.05
10560000, 9.14,0.85,1.37,-0.12,0.38,-0.03,-40.19,8.06,1.06,0.76,0.11,-0.64,0.05
10570004, 9.37,0.75,1.15,-0.06,0.41,-0.03,-40.19,8.06,1.06,0.76,0.11,-0.64,0.05
10580001, 9.31,0.51,1.15,-0.08,0.42,-0.04,-40.19,8.06,1.06,0.76,0.11,-0.64,0.05
10590004, 9.15,0.70,1.21,-0.19,0.44,-0.02,-40.19,8.06,1.06,0.76,0.11,-0.64,0.05
10600000, 9.04,1.16,1.38,-0.27,0.45,-0.02,-40.19,8.06,1.06,0.76,0.11,-0.63,0.05
10610000, 9.16,1.68,1.65,-0.27,0.46,-0.01,-39.50,7.25,1.50,0.77,0.11,-0.63,0.05
10620004, 9.28,1.52,1.71,-0.22,0.48,-0.01,-39.50,7.25,1.50,0.77,0.10,-0.63,0.05
10630004, 9.30,1.30,1.73,-0.20,0.48,-0.00,-39.50,7.25,1.50,0.77,0.10,-0.63,0.05
10640004, 9.18,1.23,1.89,-0.19,0.49,0.01,-39.50,7.25,1.50,0.77,0.10,-0.63,0.05
10650004, 9.09,1.21,1.93,-0.18,0.50,0.03,-39.50,7.25,1.50,0.77,0.10,-0.63,0.05
10660000, 9.02,1.20,1.98,-0.16,0.51,0.04,-39.75,7.00,-1.56,0.77,0.10,-0.62,0.05
10670000, 9.04,1.20,1.94,-0.11,0.52,0.05,-39.75,7.00,-1.56,0.78,0.10,-0.62,0.05
10680004, 9.31,1.09,1.90,-0.07,0.54,0.06,-39.75,7.00,-1.56,0.78,0.10,-0.62,0.05
10690004, 9.29,0.97,1.90,-0.06,0.55,0.06,-39.75,7.00,-1.56,0.78,0.10,-0.62,0.05
10700004, 9.21,0.90,1.83,-0.12,0.57,0.07,-39.75,7.00,-1.56,0.78,0.10,-0.62,0.05
10710004, 9.30,0.99,1.61,-0.23,0.59,0.09,-40.75,8.06,-2.00,0.78,0.10,-0.61,0.05
10720000, 10.12,1.67,1.39,-0.31,0.63,0.11,-40.75,8.06,-2.00,0.78,0.10,-0.61,0.05
10730004, 10.34,1.62,1.32,-0.29,0.67,0.12,-40.75,8.06,-2.00,0.79,0.09,-0.61,0.05
10740000, 10.34,1.21,1.54,-0.23,0.70,0.12,-40.75,8.06,-2.00,0.79,0.09,-0.61,0.05
10750004, 10.35,0.69,2.59,-0.17,0.71,0.13,-40.75,8.06,-2.00,0.79,0.09,-0.60,0.05
10760001, 10.34,0.11,2.86,-0.12,0.73,0.12,-40.50,8.06,-2.37,0.79,0.09,-0.60,0.05
10770005, 10.37,-0.41,2.98,-0.18,0.74,0.10,-40.50,8.06,-2.37,0.79,0.09,-0.60,0.05
10780004, 10.67,-0.62,2.81,-0.35,0.73,0.11,-40.50,8.06,-2.37,0.80,0.09,-0.60,0.05
10790000, 11.16,-0.27,2.88,-0.50,0.72,0.10,-40.50,8.06,-2.37,0.80,0.09,-0.59,0.05
10800004, 10.97,0.09,2.77,-0.61,0.70,0.09,-40.50,8.06,-2.37,0.80,0.08,-0.59,0.05
10810001, 10.81,0.41,2.65,-0.64,0.70,0.09,-40.06,8.50,-5.06,0.80,0.08,-0.59,0.05
10820005, 10.66,0.50,2.49,-0.59,0.72,0.09,-40.06,8.50,-5.06,0.81,0.08,-0.59,0.05
10830000, 10.31,1.15,1.80,-0.50,0.75,0.09,-40.06,8.50,-5.06,0.81,0.07,-0.58,0.04
10840001, 10.07,1.20,1.61,-0.33,0.79,0.08,-40.06,8.50,-5.06,0.81,0.07,-0.58,0.04
10850000, 9.81,0.97,1.21,-0.14,0.86,0.08,-40.06,8.50,-5.06,0.81,0.07,-0.58,0.04
10860004, 9.43,0.81,1.01,0.05,0.94,0.08,-41.06,9.06,-4.69,0.82,0.07,-0.57,0.05
10870005, 8.67,0.71,0.81,0.21,1.04,0.06,-41.06,9.06,-4.69,0.82,0.07,-0.57,0.05
10880000, 8.54,0.70,0.48,0.39,1.16,0.02,-41.06,9.06,-4.69,0.82,0.07,-0.56,0.05
10890004, 8.56,0.72,0.64,0.56,1.29,-0.02,-41.06,9.06,-4.69,0.82,0.07,-0.56,0.05
10900004, 8.93,0.48,0.88,0.71,1.41,-0.06,-41.06,9.06,-4.69,0.83,0.08,-0.55,0.05
10910000, 9.12,0.20,1.04,0.79,1.53,-0.09,-41.06,9.06,-7.25,0.83,0.08,-0.55,0.05
10920001, 9.32,0.12,1.49,0.75,1.64,-0.14,-41.06,9.06,-7.25,0.84,0.08,-0.54,0.06
10930001, 9.40,0.33,2.26,0.66,1.73,-0.20,-41.06,9.06,-7.25,0.84,0.09,-0.53,0.06
10940000, 9.55,0.87,2.49,0.68,1.84,-0.27,-41.06,9.06,-7.25,0.84,0.09,-0.52,0.06
10950004, 9.17,0.83,2.19,0.62,1.90,-0.35,-41.06,9.06,-7.25,0.85,0.09,-0.52,0.06
10960004, 8.89,0.67,2.83,0.53,1.87,-0.42,-39.69,9.25,-11.19,0.85,0.09,-0.51,0.06
10970005, 9.30,0.44,3.49,0.50,1.84,-0.49,-39.69,9.25,-11.19,0.86,0.10,-0.50,0.06
10980004, 9.99,-1.11,2.86,0.31,1.78,-0.55,-39.69,9.25,-11.19,0.86,0.10,-0.49,0.06
10990004, 9.98,-1.07,3.92,0.08,1.71,-0.56,-39.69,9.25,-11.19,0.87,0.10,-0.49,0.06
11000004, 9.50,-0.39,4.63,-0.05,1.69,-0.59,-39.69,9.25,-11.19,0.87,0.10,-0.48,0.06
11026034, 8.06,1.24,4.88,-0.46,1.70,-0.76,-39.69,8.00,-12.75,0.88,0.10,-0.46,0.05
11032047, 8.85,1.50,4.81,-0.48,1.73,-0.87,-39.69,8.00,-12.75,0.88,0.10,-0.46,0.05
11039766, 9.54,1.58,4.83,-0.46,1.75,-0.98,-39.69,8.00,-12.75,0.89,0.10,-0.45,0.04
11045195, 9.54,1.58,4.83,-0.46,1.75,-0.98,-39.69,8.00,-12.75,0.89,0.10,-0.44,0.04
11051930, 9.21,1.39,4.86,-0.41,1.76,-0.98,-39.69,8.00,-12.75,0.89,0.10,-0.44,0.04
11066644, 8.58,1.73,4.94,-0.37,1.77,-0.86,-38.25,7.06,-18.56,0.90,0.10,-0.42,0.03
11071332, 8.46,2.16,5.17,-0.29,1.78,-0.72,-38.25,7.06,-18.56,0.90,0.10,-0.42,0.03
11080000, 8.86,2.13,5.26,-0.15,1.76,-0.67,-38.25,7.06,-18.56,0.90,0.10,-0.42,0.03
11090004, 9.29,1.93,5.65,-0.06,1.72,-0.63,-38.25,7.06,-18.56,0.91,0.10,-0.41,0.03
11100004, 9.17,1.80,5.83,-0.05,1.66,-0.54,-38.25,7.06,-18.56,0.91,0.10,-0.40,0.03
11110000, 8.90,1.72,5.67,-0.06,1.58,-0.44,-36.19,5.56,-19.56,0.91,0.10,-0.39,0.02
11120004, 7.90,1.59,5.23,-0.08,1.50,-0.35,-36.19,5.56,-19.56,0.92,0.10,-0.39,0.02
11130001, 7.20,1.60,4.77,-0.11,1.44,-0.31,-36.19,5.56,-19.56,0.92,0.10,-0.38,0.02
11140004, 6.61,1.68,5.56,-0.14,1.44,-0.27,-36.19,5.56,-19.56,0.92,0.10,-0.37,0.02
11150000, 6.51,1.88,6.13,-0.15,1.42,-0.24,-36.19,5.56,-19.56,0.92,0.10,-0.37,0.02
11160004, 6.87,2.79,6.49,-0.18,1.38,-0.18,-34.38,4.69,-23.69,0.93,0.10,-0.36,0.02
11170004, 6.85,2.80,6.59,-0.11,1.33,-0.09,-34.38,4.69,-23.69,0.93,0.10,-0.35,0.02
11180004, 6.81,2.37,5.81,0.11,1.26,-0.03,-34.38,4.69,-23.69,0.93,0.10,-0.35,0.02
11190004, 6.80,1.72,3.57,0.24,1.08,0.02,-34.38,4.69,-23.69,0.93,0.10,-0.34,0.02
11200000, 7.58,-0.01,3.89,0.28,0.82,0.12,-34.38,4.69,-23.69,0.93,0.10,-0.34,0.02
11210004, 7.49,0.45,4.31,0.36,0.63,0.23,-33.06,3.75,-26.25,0.94,0.10,-0.34,0.03
11220000, 6.44,1.79,4.31,0.23,0.43,0.25,-33.06,3.75,-26.25,0.94,0.10,-0.34,0.03
11230004, 5.66,1.79,4.71,0.24,0.24,0.29,-33.06,3.75,-26.25,0.94,0.10,-0.33,0.03
11240000, 6.35,1.48,4.59,0.36,0.07,0.35,-33.06,3.75,-26.25,0.94,0.11,-0.33,0.03
11250000, 6.93,1.10,4.34,0.41,-0.10,0.39,-33.06,3.75,-26.25,0.94,0.11,-0.33,0.03
11260004, 6.93,1.10,4.34,0.39,-0.29,0.47,-31.37,4.06,-28.75,0.93,0.11,-0.34,0.04
11270000, 6.08,0.91,4.79,0.33,-0.49,0.53,-31.37,4.06,-28.75,0.93,0.11,-0.34,0.04
11280004, 5.72,0.99,5.04,0.23,-0.69,0.56,-31.37,4.06,-28.75,0.93,0.11,-0.34,0.04
11290000, 5.73,0.97,5.14,0.13,-0.87,0.59,-31.37,4.06,-28.75,0.93,0.11,-0.35,0.04
11300004, 5.94,1.04,5.09,0.01,-1.06,0.63,-31.37,4.06,-28.75,0.93,0.11,-0.35,0.05
11310004, 5.94,1.04,5.09,-0.10,-1.24,0.67,-34.00,5.25,-27.25,0.93,0.11,-0.36,0.05
11320005, 6.55,1.87,5.10,-0.12,-1.41,0.71,-34.00,5.25,-27.25,0.92,0.11,-0.36,0.05
11330004, 6.61,2.00,5.17,-0.03,-1.57,0.74,-34.00,5.25,-27.25,0.92,0.10,-0.37,0.05
11340000, 6.57,1.56,5.37,0.12,-1.70,0.76,-34.00,5.25,-27.25,0.92,0.10,-0.38,0.06
11350004, 6.59,1.20,5.34,0.24,-1.82,0.78,-34.00,5.25,-27.25,0.91,0.10,-0.39,0.06
11360000, 6.59,1.20,5.34,0.27,-1.94,0.81,-34.88,6.25,-25.06,0.91,0.10,-0.40,0.06
11370000, 6.68,0.97,5.35,0.21,-2.06,0.83,-34.88,6.25,-25.06,0.91,0.10,-0.41,0.07
11380000, 6.92,0.89,5.39,0.13,-2.18,0.85,-34.88,6.25,-25.06,0.90,0.10,-0.42,0.07
11390004, 7.08,0.94,5.43,0.03,-2.29,0.86,-34.88,6.25,-25.06,0.90,0.10,-0.43,0.07
11400004, 7.24,1.06,5.49,-0.05,-2.38,0.87,-34.88,6.25,-25.06,0.89,0.10,-0.44,0.07
11410000, 7.24,1.06,5.49,-0.11,-2.48,0.88,-36.69,6.19,-21.69,0.89,0.10,-0.45,0.08
11420005, 7.55,1.50,5.82,-0.13,-2.55,0.89,-36.69,6.19,-21.69,0.88,0.10,-0.46,0.08
11430000, 7.55,1.50,5.82,-0.09,-2.61,0.88,-36.69,6.19,-21.69,0.87,0.10,-0.47,0.08
11440004, 7.57,1.58,5.84,-0.02,-2.65,0.87,-36.69,6.19,-21.69,0.87,0.10,-0.48,0.08
11450000, 7.60,1.60,5.81,0.06,-2.66,0.84,-36.69,6.19,-21.69,0.86,0.10,-0.49,0.09
11460004, 7.82,1.35,5.77,0.13,-2.68,0.81,-39.06,9.25,-16.06,0.85,0.10,-0.51,0.09
11470005, 7.90,1.17,5.77,0.15,-2.70,0.77,-39.06,9.25,-16.06,0.85,0.10,-0.52,0.09
11480000, 7.80,0.92,5.78,0.10,-2.71,0.73,-39.06,9.25,-16.06,0.84,0.09,-0.53,0.09
